in_WEEKDAY_14_0.5
64870.0
179323.0
46747.0
32872.0
68029.0
5036.0
26531.0
21427.0
69358.0
6829.0
22848.0
39994.0
19848.0
24256.0
24703.0
161438.0
16122.0
15639.0
25493.0
13364.0
59671.0
150065.0
85116.0
45595.0
11353.0
12019.0
21899.0
72106.0
41215.0
14694.0
42934.0
14158.0
17732.0
8477.0
8191.0
18169.0
12437.0
41390.0
100898.0
27307.0
36967.0
96896.0
31296.0
38591.0
32740.0
13364.0
115162.0
47900.0
18911.0
64689.0
16693.0
33699.0
20976.0
30066.0
49501.0
105951.0
18555.0
66428.0
88571.0
11560.0
34526.0
1737.0
24635.0
149701.0
87780.0
36507.0
11018.0
32049.0
26104.0
61352.0
19150.0
61817.0
91419.0
3012.0
25066.0
25588.0
28849.0
66278.0
35198.0
26004.0
29618.0
157642.0
59790.0
96160.0
111.0
33217.0
36972.0
17144.0
15494.0
16733.0
21669.0
15395.0
54729.0
9068.0
159360.0
20342.0
4104.0
92583.0
165094.0
29877.0
36157.0
32234.0
132006.0
30117.0
123714.0
19128.0
27345.0
40663.0
35756.0
51480.0
19106.0
6637.0
73874.0
55900.0
139539.0
92086.0
25120.0
22677.0
58156.0
20856.0
73.0
86549.0
20913.0
6055.0
15355.0
27137.0
24371.0
8930.0
37761.0
12373.0
9822.0
17031.0
14536.0
36305.0
76481.0
34326.0
9134.0
133889.0
12221.0
36684.0
36684.0
26850.0
181286.0
53354.0
