in_WEEKDAY_0_1
10923.0
18100.0
6526.0
2972.0
10257.0
1103.0
14311.0
2395.0
9710.0
747.0
3817.0
8508.0
21617.0
4726.0
4319.0
19932.0
2438.0
9574.0
9069.0
6124.0
7536.0
14031.0
9807.0
9947.0
5939.0
1004.0
9405.0
11848.0
6477.0
5137.0
2857.0
1691.0
1013.0
1800.0
2174.0
5214.0
514.0
4592.0
10684.0
13698.0
7000.0
8886.0
15118.0
10318.0
2869.0
6124.0
10441.0
16207.0
1420.0
7514.0
1320.0
12880.0
3707.0
13215.0
19132.0
10736.0
8478.0
4135.0
20061.0
8790.0
12898.0
7141.0
2531.0
15520.0
18917.0
18570.0
10006.0
10236.0
2559.0
6814.0
6201.0
4954.0
14824.0
179.0
4013.0
15145.0
4516.0
4870.0
16833.0
5729.0
3619.0
25254.0
12795.0
13730.0
1090.0
2234.0
3503.0
928.0
1242.0
2942.0
9415.0
930.0
7358.0
1367.0
24573.0
5471.0
1184.0
14249.0
24427.0
2001.0
4424.0
12881.0
7014.0
23560.0
6552.0
13786.0
4428.0
3978.0
8643.0
4347.0
2732.0
1460.0
7866.0
8439.0
18484.0
13848.0
12523.0
8894.0
8286.0
8444.0
2738.0
11640.0
1476.0
871.0
25336.0
10439.0
24260.0
6785.0
22677.0
1699.0
3042.0
13948.0
1050.0
10235.0
10755.0
19630.0
209.0
16798.0
1769.0
3146.0
3316.0
3851.0
18238.0
9808.0
