in_WEEKDAY_1_1
620.0
408.0
309.0
92.0
258.0
18.0
180.0
68.0
216.0
66.0
435.0
551.0
540.0
134.0
89.0
458.0
115.0
222.0
234.0
0.0
466.0
203.0
780.0
564.0
0.0
34.0
409.0
160.0
521.0
88.0
85.0
15.0
257.0
1.0
67.0
44.0
22.0
82.0
505.0
341.0
119.0
86.0
276.0
67.0
84.0
0.0
76.0
1287.0
0.0
30.0
45.0
6.0
10.0
875.0
88.0
518.0
64.0
97.0
175.0
8.0
312.0
22.0
14.0
1120.0
148.0
90.0
85.0
100.0
434.0
2.0
14.0
2.0
14.0
7.0
5.0
10.0
409.0
73.0
13.0
611.0
485.0
1045.0
834.0
18.0
0.0
3.0
25.0
12.0
42.0
21.0
621.0
22.0
465.0
22.0
1813.0
617.0
41.0
757.0
1790.0
35.0
94.0
600.0
77.0
1130.0
59.0
848.0
204.0
451.0
607.0
122.0
356.0
89.0
449.0
1188.0
38.0
674.0
560.0
516.0
1186.0
1185.0
54.0
526.0
11.0
0.0
1828.0
853.0
1671.0
301.0
741.0
185.0
162.0
501.0
105.0
488.0
408.0
20.0
0.0
62.0
221.0
66.0
70.0
39.0
420.0
673.0
