in_WEEKENDS_HOLIDAY_11_0.5
34021.0
56316.0
21570.0
18422.0
23571.0
1173.0
19540.0
11339.0
24701.0
4411.0
9196.0
19441.0
15130.0
8583.0
6975.0
49814.0
11546.0
8752.0
15375.0
3249.0
27612.0
60741.0
38788.0
33744.0
2719.0
7213.0
12593.0
37655.0
22404.0
9262.0
18807.0
10754.0
12602.0
6770.0
5601.0
10634.0
6845.0
26466.0
37429.0
13879.0
20205.0
35669.0
16965.0
22648.0
16953.0
3249.0
48026.0
21131.0
11827.0
23721.0
9560.0
14957.0
11581.0
22831.0
21847.0
38736.0
13179.0
22543.0
31718.0
3452.0
18462.0
1090.0
15119.0
58594.0
31014.0
14017.0
2892.0
19678.0
15280.0
23416.0
6113.0
25482.0
32021.0
2200.0
9455.0
8000.0
22158.0
36527.0
13686.0
12089.0
20250.0
59274.0
29766.0
34329.0
40.0
19009.0
18520.0
6915.0
6464.0
9743.0
15244.0
4983.0
26418.0
2460.0
59995.0
15229.0
3838.0
40438.0
62390.0
12905.0
17401.0
18832.0
56420.0
14687.0
51403.0
13054.0
11549.0
29493.0
22909.0
25248.0
10549.0
2130.0
30607.0
20329.0
53177.0
40189.0
16864.0
11809.0
21501.0
8262.0
26.0
34729.0
15365.0
1559.0
9563.0
18789.0
13274.0
4309.0
22487.0
9637.0
5548.0
12221.0
12919.0
25661.0
51383.0
22775.0
3946.0
48091.0
10592.0
10587.0
10587.0
17832.0
57463.0
23395.0
