in_WEEKDAY_13_0.5
74277.0
161348.0
63918.0
34320.0
65918.0
5792.0
31109.0
26249.0
68228.0
11469.0
28246.0
44729.0
22615.0
27600.0
32382.0
147047.0
18865.0
18800.0
32420.0
9516.0
59226.0
151318.0
97225.0
55272.0
8545.0
13355.0
26007.0
75637.0
47663.0
17717.0
43729.0
17759.0
20190.0
11331.0
10979.0
19215.0
20211.0
51675.0
101923.0
28021.0
40440.0
97958.0
31907.0
42753.0
36729.0
9516.0
116972.0
53555.0
24769.0
65504.0
18308.0
32486.0
22923.0
38816.0
48826.0
102864.0
20546.0
67162.0
85349.0
9359.0
35719.0
3193.0
32735.0
150317.0
83385.0
33396.0
9530.0
32596.0
32238.0
56903.0
17244.0
57612.0
92438.0
3699.0
23980.0
24120.0
34870.0
72082.0
33953.0
31034.0
34140.0
155602.0
64490.0
96231.0
42.0
32734.0
41618.0
16632.0
16310.0
19073.0
26532.0
16069.0
59879.0
9421.0
155606.0
33772.0
5188.0
93993.0
159673.0
34263.0
42189.0
40534.0
152382.0
37748.0
142452.0
28281.0
29431.0
46172.0
40372.0
55022.0
25832.0
6150.0
72003.0
55880.0
144105.0
93495.0
31174.0
23530.0
60990.0
21205.0
49.0
87820.0
33456.0
5544.0
21455.0
36846.0
31098.0
8516.0
54839.0
17579.0
9895.0
27978.0
17180.0
40111.0
87204.0
40892.0
11886.0
136599.0
12434.0
36169.0
36169.0
28818.0
163273.0
51754.0
