out_WEEKENDS_HOLIDAY_9_0.2
11456.0
6805.0
1666.0
1711.0
20998.0
984.0
2869.0
3990.0
31419.0
346.0
3200.0
2708.0
4978.0
6643.0
0.0
8295.0
2876.0
2804.0
2582.0
5108.0
8542.0
58209.0
3606.0
11940.0
7682.0
1946.0
2373.0
1609.0
4467.0
2012.0
19686.0
1137.0
833.0
1988.0
0.0
1074.0
1017.0
5378.0
0.0
2537.0
8052.0
26236.0
3184.0
4606.0
5657.0
859.0
42433.0
3450.0
3077.0
2618.0
1143.0
5420.0
5605.0
8404.0
1805.0
33098.0
0.0
29490.0
11335.0
202.0
5602.0
376.0
3401.0
36277.0
12671.0
1415.0
473.0
3890.0
3538.0
21975.0
971.0
4531.0
8460.0
351.0
3794.0
198.0
0.0
19104.0
5880.0
3559.0
1271.0
60224.0
9007.0
16410.0
0.0
1033.0
5935.0
2264.0
480.0
2954.0
2711.0
4379.0
21084.0
1858.0
688.0
2924.0
567.0
15792.0
65043.0
3316.0
7113.0
6413.0
4769.0
576.0
42619.0
1802.0
13810.0
8962.0
5369.0
4259.0
1546.0
1738.0
17634.0
176.0
54950.0
28999.0
482.0
532.0
25597.0
2457.0
63.0
33842.0
5085.0
1780.0
2005.0
3928.0
1485.0
4714.0
6914.0
1739.0
6952.0
1461.0
2023.0
15429.0
6037.0
1558.0
4220.0
40.0
1579.0
0.0
9211.0
2046.0
46473.0
26132.0
