out_WEEKENDS_HOLIDAY_17_2
251487.0
257879.0
228014.0
187481.0
137126.0
55232.0
222526.0
201755.0
167357.0
226645.0
141624.0
218618.0
263204.0
229414.0
245281.0
243486.0
99930.0
110741.0
232176.0
22944.0
209893.0
237701.0
215136.0
240696.0
20844.0
167599.0
208304.0
217624.0
233534.0
146899.0
94957.0
190788.0
123572.0
243934.0
72649.0
148651.0
82190.0
221580.0
158334.0
253967.0
242046.0
238487.0
269105.0
230185.0
158814.0
21661.0
195359.0
189674.0
98481.0
164415.0
123175.0
295308.0
196872.0
180849.0
295661.0
151347.0
242641.0
154449.0
230315.0
220365.0
255573.0
115708.0
255923.0
189177.0
241672.0
251530.0
201061.0
197818.0
161344.0
162334.0
105879.0
138664.0
225237.0
58081.0
106497.0
197101.0
220113.0
218935.0
254703.0
269421.0
209686.0
249884.0
204198.0
224576.0
40637.0
97127.0
76536.0
84492.0
30728.0
258232.0
187385.0
151075.0
97922.0
70313.0
228828.0
119511.0
100656.0
140053.0
229195.0
121878.0
43563.0
201606.0
129548.0
232691.0
128480.0
127757.0
104647.0
203831.0
219551.0
206265.0
187173.0
122807.0
173409.0
151269.0
249787.0
143939.0
188089.0
137393.0
160747.0
197854.0
48196.0
140956.0
199550.0
46635.0
181372.0
200725.0
215663.0
203258.0
214652.0
167784.0
208898.0
130438.0
160727.0
160424.0
231333.0
199885.0
29494.0
262979.0
87796.0
83350.0
95590.0
271337.0
259114.0
187603.0
