out_WEEKENDS_HOLIDAY_7_0.2
6932.0
3215.0
503.0
1046.0
12737.0
1068.0
1315.0
2028.0
19168.0
255.0
2146.0
1067.0
1605.0
3475.0
0.0
3550.0
1512.0
1194.0
1541.0
6651.0
4679.0
35380.0
2897.0
6942.0
8078.0
1036.0
1165.0
763.0
2364.0
1236.0
7151.0
553.0
1489.0
824.0
0.0
685.0
777.0
2508.0
0.0
1923.0
5866.0
13868.0
1493.0
3218.0
2998.0
1935.0
23447.0
1705.0
1248.0
1479.0
500.0
2782.0
3449.0
5842.0
761.0
17615.0
0.0
15487.0
5212.0
169.0
5101.0
128.0
1383.0
20163.0
6308.0
765.0
180.0
2240.0
2432.0
6109.0
765.0
1703.0
2774.0
117.0
2940.0
70.0
0.0
9667.0
2423.0
2100.0
640.0
38628.0
6007.0
6732.0
0.0
651.0
3574.0
1607.0
344.0
1387.0
1201.0
2912.0
14174.0
1133.0
189.0
1350.0
481.0
8537.0
47335.0
3403.0
3723.0
4213.0
2648.0
264.0
28257.0
538.0
8951.0
5783.0
3251.0
2482.0
574.0
1211.0
10539.0
132.0
45991.0
19402.0
222.0
282.0
20179.0
1624.0
53.0
24481.0
1824.0
1015.0
853.0
1695.0
744.0
1789.0
4557.0
872.0
6028.0
712.0
1257.0
7914.0
3192.0
783.0
9945.0
205.0
786.0
0.0
5201.0
1571.0
28496.0
19337.0
