out_WEEKENDS_HOLIDAY_23_1
34677.0
32302.0
24220.0
14233.0
16732.0
1507.0
36331.0
15924.0
14419.0
10647.0
19106.0
28892.0
34606.0
11922.0
15715.0
37164.0
14220.0
13743.0
27473.0
2951.0
16162.0
33996.0
33722.0
37957.0
2915.0
4665.0
23226.0
40131.0
21417.0
23395.0
10264.0
16081.0
9585.0
16431.0
11590.0
14632.0
6050.0
38452.0
18352.0
22189.0
26936.0
33428.0
21262.0
35394.0
15053.0
2951.0
33299.0
30646.0
14578.0
16313.0
13281.0
17501.0
15518.0
28383.0
22704.0
18523.0
37578.0
11590.0
22268.0
7030.0
17688.0
12045.0
6058.0
28791.0
19566.0
15167.0
9507.0
27493.0
17459.0
8666.0
6801.0
6375.0
12696.0
2054.0
5919.0
10580.0
20880.0
25288.0
16887.0
25474.0
13869.0
43224.0
26148.0
13710.0
517.0
9240.0
10414.0
2899.0
1799.0
11776.0
27769.0
6123.0
16769.0
3858.0
37532.0
29911.0
5608.0
30378.0
38628.0
12767.0
5008.0
28482.0
26869.0
49185.0
22598.0
29372.0
13974.0
19975.0
25521.0
26788.0
19223.0
4297.0
23007.0
13752.0
24795.0
26287.0
30949.0
17003.0
12149.0
14131.0
1814.0
24264.0
23587.0
1551.0
31937.0
33844.0
39415.0
11750.0
33699.0
19489.0
12992.0
14817.0
14082.0
20987.0
30109.0
35434.0
604.0
26623.0
11414.0
4506.0
5791.0
14981.0
34351.0
31197.0
