out_WEEKENDS_HOLIDAY_2_1
118.0
157.0
106.0
47.0
118.0
0.0
152.0
67.0
90.0
61.0
102.0
76.0
149.0
17.0
60.0
197.0
87.0
89.0
3.0
0.0
2.0
141.0
92.0
135.0
0.0
0.0
4.0
18.0
3.0
20.0
0.0
16.0
0.0
73.0
0.0
0.0
15.0
120.0
3.0
0.0
1.0
17.0
33.0
175.0
0.0
0.0
128.0
122.0
15.0
15.0
28.0
10.0
13.0
94.0
33.0
3.0
178.0
76.0
33.0
0.0
23.0
9.0
1.0
85.0
32.0
0.0
0.0
85.0
88.0
0.0
0.0
0.0
9.0
4.0
0.0
8.0
48.0
3.0
8.0
28.0
35.0
104.0
19.0
14.0
0.0
0.0
1.0
1.0
0.0
0.0
203.0
0.0
27.0
0.0
204.0
203.0
41.0
146.0
239.0
0.0
8.0
129.0
84.0
123.0
54.0
214.0
163.0
113.0
126.0
9.0
209.0
7.0
68.0
55.0
278.0
99.0
178.0
86.0
58.0
49.0
2.0
141.0
341.0
0.0
122.0
350.0
233.0
10.0
81.0
67.0
12.0
79.0
79.0
133.0
293.0
393.0
0.0
314.0
104.0
2.0
2.0
0.0
168.0
265.0
