in_WEEKENDS_HOLIDAY_14_2
220383.0
227295.0
200121.0
168329.0
119145.0
47579.0
196966.0
178904.0
144311.0
197112.0
123844.0
190995.0
229985.0
197825.0
213166.0
215299.0
82631.0
98735.0
215143.0
17740.0
197408.0
205780.0
195247.0
216923.0
15624.0
150386.0
190029.0
201780.0
214359.0
141713.0
96208.0
174215.0
114814.0
222121.0
68157.0
124301.0
69232.0
197116.0
143949.0
234488.0
213804.0
219824.0
254453.0
218488.0
140658.0
17546.0
195461.0
179524.0
87969.0
151563.0
111300.0
294609.0
190275.0
169593.0
290180.0
136559.0
228306.0
145128.0
218745.0
222807.0
232250.0
104061.0
238269.0
179310.0
231149.0
246981.0
187016.0
188585.0
154360.0
155033.0
110223.0
128895.0
220903.0
52144.0
102988.0
204671.0
208944.0
222576.0
256319.0
247278.0
192579.0
232912.0
189647.0
217354.0
33047.0
89885.0
73495.0
82099.0
28088.0
255337.0
170543.0
139786.0
89665.0
64692.0
198131.0
104471.0
92769.0
120911.0
198967.0
113450.0
41341.0
183784.0
116765.0
218681.0
116623.0
114437.0
94011.0
180151.0
194778.0
189189.0
169143.0
100951.0
163064.0
128308.0
202679.0
125041.0
171124.0
125448.0
138130.0
174404.0
39425.0
128253.0
159791.0
36465.0
160878.0
179984.0
192200.0
192220.0
207270.0
162563.0
198393.0
118554.0
150554.0
140130.0
198211.0
161624.0
14771.0
213545.0
69242.0
69625.0
83340.0
268247.0
228338.0
172102.0
