out_WEEKDAY_5_0.5
11515.0
39394.0
1716.0
2169.0
14562.0
143.0
1951.0
2045.0
16431.0
239.0
2390.0
8162.0
1503.0
3461.0
238.0
29163.0
516.0
661.0
2272.0
2206.0
4640.0
45328.0
17235.0
5104.0
1379.0
386.0
826.0
10664.0
12634.0
1048.0
1690.0
430.0
1858.0
347.0
276.0
782.0
346.0
4075.0
14385.0
1529.0
2890.0
14629.0
561.0
4491.0
2725.0
2206.0
14986.0
7667.0
356.0
15322.0
712.0
1281.0
3738.0
4605.0
1810.0
16387.0
792.0
7283.0
2089.0
131.0
1994.0
107.0
1964.0
35535.0
2214.0
1680.0
182.0
1788.0
3296.0
3032.0
253.0
2921.0
2687.0
17.0
522.0
1619.0
2054.0
3373.0
1698.0
6775.0
2567.0
42477.0
18125.0
3684.0
0.0
3982.0
1897.0
1282.0
954.0
393.0
1493.0
915.0
15621.0
786.0
56499.0
1136.0
250.0
9038.0
57165.0
910.0
4155.0
1740.0
8152.0
1323.0
7182.0
477.0
8697.0
6353.0
2704.0
6506.0
1187.0
1256.0
18509.0
21412.0
54440.0
8952.0
1211.0
7717.0
21096.0
2537.0
0.0
26609.0
906.0
10.0
658.0
1122.0
970.0
766.0
4494.0
334.0
3944.0
694.0
728.0
2487.0
28202.0
15206.0
5754.0
55082.0
1118.0
1898.0
1898.0
927.0
39664.0
15689.0
