out_WEEKDAY_13_0.2
22910.0
17992.0
3764.0
3909.0
45313.0
4120.0
10032.0
11651.0
63909.0
1266.0
8130.0
7654.0
7901.0
15713.0
0.0
20846.0
7688.0
5937.0
5389.0
16508.0
20243.0
131305.0
8796.0
16953.0
18942.0
4054.0
4833.0
7339.0
6058.0
5142.0
36550.0
2221.0
2184.0
8979.0
0.0
2137.0
4687.0
17105.0
0.0
5261.0
20556.0
57917.0
7695.0
5896.0
14991.0
2609.0
95660.0
8364.0
11702.0
5456.0
3129.0
16939.0
11202.0
15330.0
5006.0
72529.0
0.0
70305.0
34817.0
770.0
15717.0
576.0
7075.0
91032.0
35590.0
3184.0
1137.0
8176.0
7379.0
28581.0
3647.0
9871.0
31834.0
1743.0
4919.0
710.0
0.0
51385.0
14886.0
6589.0
3866.0
141278.0
15051.0
46379.0
0.0
2436.0
21202.0
4361.0
841.0
4328.0
9181.0
13462.0
41331.0
7248.0
2018.0
7491.0
1225.0
46056.0
146688.0
12338.0
11840.0
10816.0
11543.0
3279.0
107876.0
5490.0
26159.0
9794.0
8730.0
13069.0
4720.0
2066.0
41574.0
238.0
129231.0
61838.0
2945.0
1328.0
57121.0
9659.0
142.0
80310.0
14798.0
6878.0
3823.0
11678.0
5631.0
8803.0
12704.0
5944.0
9864.0
4793.0
6970.0
26205.0
6752.0
6316.0
13343.0
183.0
3239.0
0.0
23094.0
3547.0
117452.0
47999.0
