out_WEEKENDS_HOLIDAY_20_1
66969.0
76334.0
49575.0
29836.0
38740.0
5793.0
84955.0
30862.0
34784.0
23206.0
33767.0
55839.0
82238.0
27454.0
36264.0
87633.0
27871.0
32625.0
55171.0
12324.0
39060.0
76606.0
66578.0
74545.0
12189.0
12634.0
50120.0
75826.0
43556.0
41531.0
25926.0
31490.0
18678.0
30961.0
25599.0
32253.0
13845.0
70033.0
44169.0
52267.0
51728.0
67960.0
56382.0
74859.0
33938.0
12324.0
72536.0
70526.0
26537.0
34858.0
23561.0
50253.0
33741.0
59245.0
66448.0
44591.0
71376.0
32414.0
63628.0
25667.0
41856.0
25400.0
17466.0
63899.0
54040.0
44885.0
29989.0
61330.0
34087.0
30521.0
18078.0
25574.0
36473.0
3606.0
22992.0
35220.0
43282.0
56197.0
47885.0
48005.0
26718.0
95246.0
49083.0
36459.0
3423.0
23937.0
30324.0
7873.0
6553.0
31207.0
53595.0
17437.0
40585.0
9028.0
81238.0
52382.0
14254.0
61442.0
82245.0
29170.0
13883.0
57206.0
72013.0
103584.0
61815.0
58287.0
27991.0
46819.0
60172.0
56246.0
33816.0
12713.0
53120.0
41885.0
70006.0
55033.0
61696.0
38672.0
37972.0
43881.0
9172.0
49963.0
46671.0
2344.0
70043.0
64431.0
83027.0
31103.0
75287.0
33172.0
28001.0
34876.0
28092.0
50676.0
65341.0
95269.0
7971.0
72081.0
23311.0
15801.0
18262.0
37355.0
79517.0
59161.0
