in_WEEKDAY_10_2
427811.0
446013.0
398165.0
334811.0
258537.0
99118.0
418012.0
371374.0
316471.0
347473.0
262062.0
368856.0
456423.0
360808.0
430421.0
412197.0
156429.0
211016.0
411188.0
23456.0
370650.0
428293.0
448331.0
504960.0
19716.0
288145.0
353696.0
364753.0
443575.0
241822.0
178839.0
305962.0
230650.0
473657.0
131320.0
219315.0
181159.0
452041.0
276515.0
378650.0
419181.0
412351.0
405036.0
446116.0
325277.0
21516.0
408585.0
411850.0
206388.0
254533.0
207307.0
342990.0
391965.0
384397.0
343665.0
250233.0
492400.0
326218.0
276061.0
263453.0
352258.0
188782.0
365942.0
409208.0
282635.0
290794.0
227440.0
392851.0
334831.0
221411.0
180507.0
184721.0
324629.0
82122.0
146984.0
272030.0
443929.0
445608.0
315290.0
532264.0
334174.0
431180.0
342208.0
344795.0
40834.0
206204.0
181420.0
128562.0
61766.0
420050.0
286655.0
305973.0
160858.0
142695.0
360456.0
215729.0
180913.0
259748.0
361584.0
265185.0
86131.0
353568.0
243705.0
412196.0
242298.0
248057.0
171694.0
355860.0
387339.0
426897.0
286005.0
177110.0
335545.0
246008.0
388818.0
268312.0
331903.0
259719.0
266674.0
329431.0
63638.0
263447.0
289324.0
84850.0
289416.0
306702.0
340107.0
331180.0
378859.0
285165.0
340176.0
240740.0
345216.0
342390.0
394995.0
288500.0
25651.0
413919.0
111609.0
144933.0
172267.0
457017.0
446776.0
290139.0
