out_WEEKENDS_HOLIDAY_15_0.5
31932.0
84424.0
13781.0
13381.0
33646.0
3200.0
15003.0
10216.0
32821.0
4080.0
7536.0
19726.0
9130.0
8661.0
4623.0
72558.0
7761.0
9268.0
11909.0
9940.0
32334.0
69084.0
40207.0
21558.0
8755.0
5522.0
8217.0
36531.0
18187.0
7161.0
20782.0
9046.0
7691.0
4876.0
4605.0
8384.0
5208.0
20345.0
43445.0
12790.0
18479.0
40711.0
19555.0
20013.0
15381.0
9940.0
51226.0
24980.0
10684.0
32821.0
7362.0
20942.0
9577.0
17434.0
35099.0
51280.0
11240.0
28872.0
46648.0
12257.0
16813.0
878.0
11153.0
62402.0
46407.0
23281.0
11905.0
14022.0
11184.0
39690.0
4280.0
37883.0
43340.0
2069.0
9802.0
9955.0
14204.0
32089.0
20357.0
13693.0
11742.0
78305.0
32367.0
45571.0
110.0
15135.0
14926.0
6460.0
5389.0
8263.0
11765.0
4803.0
28107.0
2295.0
76336.0
10133.0
2825.0
45440.0
77509.0
15176.0
15248.0
12702.0
58937.0
12931.0
54929.0
10841.0
12098.0
17109.0
16049.0
19084.0
9315.0
2460.0
32417.0
37754.0
68631.0
45263.0
11136.0
10048.0
37047.0
13187.0
27.0
38187.0
13205.0
779.0
7151.0
15833.0
9518.0
5889.0
14913.0
6692.0
6817.0
8510.0
10461.0
16387.0
38203.0
24605.0
9058.0
63754.0
8227.0
24983.0
24983.0
9083.0
86095.0
27342.0
