in_WEEKDAY_8_0.2
31038.0
13970.0
2718.0
13249.0
39318.0
12462.0
21973.0
16476.0
52551.0
2150.0
8163.0
5115.0
15856.0
16257.0
0.0
12262.0
14278.0
4326.0
9003.0
7342.0
31925.0
99343.0
11518.0
26200.0
6840.0
4830.0
8181.0
7238.0
8362.0
3904.0
14050.0
2718.0
6795.0
16552.0
0.0
6680.0
3857.0
28670.0
0.0
5052.0
30836.0
36856.0
11862.0
6598.0
14585.0
4375.0
95330.0
4936.0
14065.0
5371.0
2639.0
12650.0
10609.0
32544.0
2715.0
57574.0
0.0
43454.0
16563.0
401.0
21834.0
86.0
4720.0
70285.0
10849.0
2746.0
38.0
6239.0
7619.0
5841.0
4168.0
4352.0
15073.0
1046.0
4891.0
21.0
0.0
64322.0
4707.0
9534.0
3855.0
102631.0
41558.0
18849.0
0.0
3807.0
35326.0
6411.0
1025.0
3050.0
17574.0
20214.0
53108.0
4478.0
680.0
8044.0
1984.0
36952.0
200563.0
9190.0
9295.0
15193.0
23831.0
4893.0
173752.0
7844.0
10716.0
15863.0
11473.0
6804.0
6567.0
1163.0
58677.0
265.0
188929.0
40461.0
5058.0
1391.0
66414.0
2051.0
0.0
66478.0
21378.0
494.0
2803.0
14854.0
4347.0
5070.0
16752.0
12041.0
11596.0
9933.0
13553.0
35366.0
5137.0
10708.0
86338.0
783.0
4562.0
0.0
28264.0
3872.0
87279.0
57821.0
