out_WEEKENDS_HOLIDAY_21_1
61620.0
61788.0
43315.0
27651.0
33054.0
3539.0
70038.0
28052.0
29138.0
20950.0
31995.0
52076.0
65694.0
24001.0
31592.0
71848.0
25412.0
27412.0
51049.0
10219.0
33544.0
63721.0
58283.0
66421.0
10067.0
10387.0
44718.0
71570.0
39010.0
39998.0
20713.0
28971.0
17694.0
28639.0
22195.0
28781.0
13157.0
65443.0
36401.0
42513.0
49484.0
62515.0
43527.0
66386.0
31769.0
10219.0
64515.0
59426.0
24821.0
30569.0
22530.0
40383.0
31257.0
51775.0
52170.0
36890.0
65162.0
27674.0
48525.0
17769.0
33297.0
21524.0
14874.0
54469.0
41371.0
34447.0
21580.0
53692.0
31385.0
20469.0
13858.0
16578.0
27105.0
3387.0
15241.0
24316.0
39945.0
50789.0
38780.0
45084.0
22970.0
77645.0
45638.0
27963.0
1943.0
21340.0
25684.0
6870.0
5436.0
26593.0
48535.0
15005.0
34179.0
7797.0
66570.0
49571.0
11796.0
53512.0
67835.0
25849.0
11413.0
49188.0
59217.0
88707.0
50464.0
50567.0
25395.0
41873.0
50488.0
50944.0
32583.0
9362.0
45396.0
30964.0
52940.0
47883.0
54374.0
32559.0
27632.0
32624.0
5796.0
43258.0
45164.0
2434.0
56616.0
59125.0
69989.0
24924.0
61775.0
32097.0
24233.0
27004.0
25763.0
44095.0
55476.0
76576.0
4415.0
53028.0
20894.0
11696.0
13935.0
32889.0
64946.0
54117.0
