out_WEEKENDS_HOLIDAY_22_0.2
7197.0
2721.0
870.0
1442.0
5427.0
92.0
5523.0
3149.0
8058.0
719.0
1179.0
2015.0
3515.0
1598.0
0.0
3073.0
2247.0
721.0
1460.0
2487.0
1895.0
17662.0
1496.0
5015.0
2333.0
703.0
667.0
2169.0
490.0
1004.0
3481.0
494.0
1406.0
4088.0
3.0
712.0
1010.0
6560.0
0.0
1273.0
6938.0
5967.0
2616.0
847.0
3889.0
606.0
13881.0
549.0
3247.0
571.0
447.0
6054.0
1772.0
6568.0
1516.0
8565.0
0.0
5383.0
3976.0
424.0
5048.0
91.0
780.0
12532.0
3655.0
719.0
170.0
2158.0
1785.0
3482.0
709.0
1108.0
2751.0
323.0
1326.0
44.0
0.0
8582.0
1593.0
1274.0
1657.0
24401.0
2472.0
4176.0
0.0
1377.0
1692.0
589.0
221.0
427.0
4085.0
1290.0
6596.0
503.0
178.0
2122.0
404.0
7242.0
32946.0
1608.0
901.0
2737.0
1893.0
1133.0
15013.0
2312.0
2282.0
2096.0
2792.0
882.0
1646.0
136.0
5718.0
10.0
12646.0
7900.0
1365.0
187.0
7366.0
499.0
15.0
10732.0
5488.0
115.0
1308.0
5166.0
2920.0
1130.0
3900.0
3999.0
1372.0
2383.0
2877.0
7077.0
2315.0
2628.0
1327.0
47.0
892.0
0.0
2265.0
702.0
11929.0
5386.0
