out_WEEKENDS_HOLIDAY_10_0.2
12377.0
8728.0
1390.0
1523.0
25221.0
1616.0
3194.0
4626.0
36957.0
450.0
3355.0
2806.0
4247.0
7372.0
0.0
10049.0
3223.0
3504.0
2651.0
5731.0
9763.0
65432.0
4173.0
11255.0
7794.0
1912.0
2040.0
2102.0
3969.0
2081.0
21217.0
1472.0
785.0
2191.0
36.0
1154.0
1186.0
6134.0
0.0
2624.0
8520.0
30649.0
4481.0
3984.0
6490.0
784.0
48028.0
3554.0
3779.0
2898.0
1239.0
7628.0
5642.0
8108.0
1738.0
37394.0
0.0
33456.0
16359.0
369.0
6026.0
500.0
3446.0
42752.0
17378.0
1697.0
540.0
4236.0
3593.0
23912.0
1127.0
5911.0
12984.0
431.0
3390.0
212.0
0.0
22911.0
6864.0
3972.0
1623.0
70757.0
9369.0
22061.0
0.0
1105.0
7079.0
2455.0
586.0
3107.0
2593.0
4714.0
24197.0
1631.0
1026.0
3070.0
659.0
19824.0
75444.0
4317.0
7192.0
5536.0
4933.0
667.0
48023.0
2027.0
15288.0
8553.0
5373.0
4396.0
1997.0
1116.0
20970.0
221.0
65945.0
34515.0
708.0
623.0
32551.0
4791.0
366.0
39851.0
5472.0
1423.0
2325.0
4313.0
1543.0
5363.0
7456.0
1894.0
7394.0
1793.0
2113.0
15679.0
5803.0
1865.0
5497.0
50.0
1690.0
0.0
12588.0
2176.0
55971.0
26963.0
