in_WEEKENDS_HOLIDAY_10_2
212645.0
224336.0
198986.0
170935.0
134711.0
43202.0
215000.0
189889.0
163620.0
178705.0
135545.0
184220.0
225731.0
173980.0
215787.0
207454.0
83205.0
108879.0
221989.0
11074.0
201197.0
226492.0
236866.0
267828.0
9528.0
154157.0
190792.0
201799.0
232653.0
131547.0
101380.0
172284.0
119918.0
252227.0
73418.0
126033.0
94974.0
239318.0
149845.0
200927.0
216645.0
226544.0
211808.0
230352.0
165266.0
10144.0
209471.0
202156.0
112146.0
138631.0
113916.0
179639.0
203058.0
190348.0
178291.0
135142.0
250988.0
172893.0
141629.0
132742.0
187420.0
103654.0
190612.0
201216.0
144250.0
146858.0
116913.0
201907.0
164080.0
118392.0
80297.0
97212.0
154976.0
46257.0
79221.0
128871.0
226493.0
224157.0
153763.0
284330.0
180906.0
234278.0
183780.0
165512.0
18012.0
107123.0
89277.0
68206.0
33263.0
212293.0
157043.0
149378.0
96535.0
70135.0
196643.0
118367.0
90958.0
140956.0
197526.0
136118.0
40366.0
195581.0
123487.0
222789.0
122737.0
133325.0
98725.0
199957.0
218164.0
220037.0
156921.0
96770.0
192963.0
140223.0
218104.0
145820.0
183390.0
151080.0
154204.0
184594.0
31924.0
145641.0
159636.0
48539.0
156514.0
170369.0
189140.0
185309.0
205889.0
152019.0
188979.0
135396.0
194624.0
196519.0
219292.0
159560.0
12866.0
233240.0
66516.0
73995.0
86431.0
229865.0
224878.0
159443.0
