in_WEEKENDS_HOLIDAY_17_0.2
10374.0
10291.0
1457.0
2755.0
24632.0
2274.0
5363.0
4867.0
31398.0
750.0
3581.0
2351.0
3779.0
6491.0
0.0
8668.0
3645.0
2755.0
2205.0
7307.0
14266.0
67216.0
4911.0
6687.0
9695.0
2004.0
2640.0
2131.0
4613.0
1378.0
17817.0
1356.0
2912.0
4024.0
414.0
1816.0
1390.0
7253.0
0.0
3041.0
8638.0
31068.0
7959.0
2149.0
6106.0
1465.0
44977.0
2101.0
4564.0
2645.0
1115.0
6834.0
3670.0
6811.0
3055.0
41509.0
0.0
27342.0
30323.0
2503.0
9153.0
247.0
2678.0
45594.0
21624.0
2433.0
495.0
3819.0
2516.0
14317.0
1718.0
7493.0
14528.0
748.0
5131.0
8.0
0.0
22180.0
8614.0
6405.0
1297.0
73085.0
14129.0
26696.0
0.0
1072.0
5769.0
1710.0
551.0
1678.0
3506.0
5495.0
22145.0
1785.0
1024.0
2888.0
791.0
28952.0
81531.0
4807.0
5839.0
3826.0
8069.0
1416.0
46248.0
1928.0
11488.0
3852.0
3893.0
5405.0
2380.0
1624.0
22236.0
397.0
79231.0
33841.0
1253.0
420.0
31883.0
7141.0
5.0
42753.0
6900.0
1452.0
1499.0
4695.0
1570.0
4868.0
4581.0
3327.0
5209.0
2507.0
3709.0
12353.0
1697.0
3299.0
11465.0
63.0
2014.0
0.0
15478.0
1769.0
58208.0
17356.0
