out_WEEKDAY_20_0.5
63884.0
88028.0
28591.0
33624.0
36906.0
4063.0
43195.0
21993.0
38886.0
10288.0
18143.0
42757.0
20179.0
13692.0
10343.0
77190.0
21865.0
18168.0
25669.0
12478.0
36423.0
89211.0
51336.0
47938.0
9959.0
10719.0
15643.0
86998.0
21497.0
16285.0
22566.0
21650.0
20298.0
15540.0
11531.0
16303.0
12447.0
52809.0
52442.0
19507.0
37807.0
54755.0
33755.0
33879.0
25841.0
12478.0
62842.0
38509.0
25129.0
35274.0
18706.0
31362.0
17375.0
46864.0
43040.0
58049.0
26027.0
30562.0
32621.0
8364.0
27147.0
638.0
13214.0
86145.0
29740.0
18764.0
6967.0
31216.0
27434.0
25589.0
5754.0
26789.0
31941.0
4868.0
9527.0
13136.0
32037.0
51005.0
19895.0
21683.0
26901.0
100606.0
58925.0
34322.0
109.0
28648.0
28159.0
9431.0
6074.0
12505.0
34992.0
6447.0
40151.0
3903.0
106550.0
27997.0
5802.0
59502.0
108979.0
21886.0
19062.0
31378.0
100893.0
37960.0
90614.0
29193.0
13204.0
40784.0
35665.0
28474.0
25042.0
2029.0
49440.0
43580.0
99383.0
59141.0
29221.0
12860.0
42620.0
18947.0
29.0
44867.0
41991.0
685.0
13728.0
47692.0
26704.0
9326.0
40490.0
22855.0
11247.0
23122.0
29868.0
39334.0
68854.0
60562.0
28388.0
88438.0
20937.0
21251.0
21251.0
15121.0
90153.0
51516.0
