in_WEEKENDS_HOLIDAY_6_2
106942.0
106876.0
90141.0
77814.0
61605.0
17820.0
100082.0
87015.0
78365.0
80712.0
65669.0
94254.0
108402.0
89636.0
101241.0
99182.0
34220.0
45684.0
97202.0
6824.0
80507.0
98294.0
103629.0
117549.0
5922.0
59941.0
81219.0
85856.0
94406.0
57638.0
28473.0
72034.0
46461.0
108888.0
19724.0
52150.0
36941.0
106025.0
53434.0
83688.0
94607.0
99024.0
78121.0
89988.0
72848.0
6545.0
81668.0
91015.0
52100.0
61144.0
52366.0
48608.0
76665.0
84350.0
53368.0
48158.0
100850.0
65814.0
44759.0
38769.0
73303.0
49017.0
65472.0
90624.0
44273.0
42716.0
36473.0
78419.0
73578.0
32895.0
22616.0
26169.0
41312.0
17577.0
19832.0
30694.0
93282.0
74778.0
40311.0
123290.0
79412.0
106046.0
82129.0
48894.0
3932.0
34822.0
28342.0
18196.0
7210.0
63144.0
91641.0
55915.0
47216.0
30004.0
111142.0
49981.0
38022.0
57555.0
112040.0
50612.0
10972.0
82450.0
49613.0
101446.0
50509.0
56086.0
40414.0
94584.0
99367.0
82181.0
86412.0
54900.0
88005.0
71603.0
124997.0
59234.0
79180.0
62579.0
81915.0
88709.0
14163.0
61182.0
98776.0
28683.0
92456.0
97554.0
107880.0
78590.0
92841.0
74030.0
83553.0
55334.0
83050.0
90882.0
113706.0
100902.0
24730.0
132720.0
43177.0
34963.0
39233.0
69778.0
107227.0
91754.0
