out_WEEKENDS_HOLIDAY_5_1
5247.0
11640.0
3173.0
1968.0
3350.0
708.0
11907.0
1518.0
3098.0
424.0
1473.0
3526.0
12829.0
3060.0
1823.0
12086.0
1219.0
2991.0
4791.0
1412.0
2470.0
12786.0
7816.0
7609.0
1411.0
265.0
2109.0
4902.0
7331.0
1899.0
923.0
1052.0
2323.0
1347.0
1040.0
766.0
190.0
4234.0
4191.0
2076.0
1592.0
5571.0
1499.0
6464.0
1143.0
1412.0
6105.0
10326.0
457.0
4106.0
677.0
1601.0
3281.0
9782.0
2232.0
4270.0
5478.0
1009.0
1876.0
711.0
1269.0
3782.0
907.0
10881.0
1882.0
1714.0
971.0
5820.0
2093.0
1384.0
1132.0
1164.0
1670.0
38.0
939.0
1049.0
2561.0
1383.0
1628.0
4884.0
2800.0
11258.0
4432.0
1743.0
0.0
741.0
1161.0
315.0
446.0
835.0
3636.0
287.0
4415.0
293.0
10003.0
2389.0
779.0
2772.0
10127.0
556.0
1174.0
7501.0
2398.0
9182.0
1826.0
2586.0
2432.0
4695.0
5725.0
2241.0
515.0
943.0
4805.0
4613.0
11306.0
2101.0
7476.0
5709.0
4538.0
4660.0
230.0
7313.0
758.0
4.0
11763.0
3689.0
9889.0
4059.0
8455.0
606.0
1088.0
8258.0
854.0
8765.0
9001.0
13343.0
1104.0
11753.0
603.0
387.0
443.0
791.0
11661.0
3459.0
