out_WEEKENDS_HOLIDAY_22_1
53796.0
52177.0
38668.0
23452.0
28337.0
2620.0
59209.0
25336.0
24537.0
17326.0
28197.0
45495.0
55700.0
19841.0
26768.0
60065.0
21711.0
23570.0
43513.0
5509.0
28222.0
54520.0
54206.0
60167.0
5426.0
8295.0
38454.0
64087.0
35656.0
36781.0
17199.0
25098.0
15819.0
25486.0
18373.0
25599.0
10505.0
60946.0
30904.0
36859.0
43895.0
53295.0
35654.0
58213.0
27033.0
5509.0
55736.0
51763.0
23331.0
26601.0
20027.0
33312.0
25824.0
48258.0
42492.0
31150.0
59167.0
21847.0
39613.0
13402.0
28697.0
18764.0
12135.0
48670.0
34869.0
29120.0
17381.0
46952.0
27518.0
16811.0
11423.0
13764.0
22069.0
3061.0
12988.0
19306.0
35281.0
45007.0
32262.0
39246.0
20813.0
67505.0
40247.0
23373.0
1019.0
17656.0
21112.0
5903.0
3831.0
21526.0
43095.0
12021.0
27489.0
6588.0
59810.0
45057.0
9456.0
47653.0
61073.0
22347.0
9644.0
42163.0
48734.0
76337.0
41365.0
45355.0
22149.0
36182.0
43943.0
46012.0
29012.0
7659.0
39143.0
25732.0
41528.0
42046.0
46411.0
28052.0
22587.0
26799.0
3952.0
36877.0
37030.0
2374.0
50667.0
52276.0
63014.0
20391.0
52918.0
28276.0
20275.0
22621.0
22803.0
36485.0
47149.0
59635.0
1999.0
42298.0
17572.0
8795.0
10807.0
27354.0
54900.0
48282.0
