in_WEEKDAY_5_2
119052.0
126015.0
113108.0
96217.0
78299.0
12038.0
136348.0
121524.0
95938.0
99458.0
83770.0
106704.0
126988.0
91218.0
135217.0
115572.0
41338.0
59622.0
144370.0
7003.0
54692.0
132331.0
162012.0
178652.0
6318.0
68969.0
52389.0
128784.0
126468.0
87248.0
25276.0
112439.0
48031.0
167185.0
16752.0
27333.0
44243.0
157867.0
53014.0
49895.0
68209.0
150250.0
47762.0
89823.0
66010.0
6385.0
85175.0
106238.0
69450.0
89966.0
76319.0
17310.0
80236.0
99418.0
19996.0
45373.0
92854.0
75536.0
17346.0
14217.0
38350.0
70776.0
45705.0
107532.0
15819.0
15487.0
12470.0
78815.0
82120.0
7671.0
12717.0
5750.0
17285.0
32071.0
4459.0
12091.0
106525.0
57589.0
14657.0
199046.0
91606.0
142634.0
109831.0
24346.0
608.0
18089.0
14756.0
5459.0
2446.0
34409.0
97767.0
39715.0
55839.0
28885.0
133122.0
74603.0
28945.0
86419.0
133122.0
39203.0
8127.0
124686.0
39186.0
136257.0
40947.0
84301.0
48255.0
113312.0
124282.0
68061.0
100670.0
50868.0
108850.0
72525.0
167348.0
88012.0
121737.0
88814.0
85613.0
101534.0
11183.0
85682.0
145152.0
53438.0
158420.0
107714.0
125811.0
97741.0
131136.0
106103.0
104413.0
81511.0
116333.0
131899.0
157375.0
142822.0
24061.0
178310.0
42227.0
34450.0
41295.0
44918.0
125112.0
99672.0
