in_WEEKENDS_HOLIDAY_10_0.5
33069.0
45277.0
20382.0
18881.0
20657.0
880.0
19476.0
11768.0
21341.0
4613.0
8385.0
19309.0
13672.0
7395.0
6378.0
39504.0
10836.0
8905.0
15804.0
3818.0
24870.0
51462.0
34663.0
35814.0
3414.0
7029.0
12579.0
37158.0
19879.0
8959.0
14808.0
11008.0
13453.0
7528.0
6007.0
10274.0
7336.0
27046.0
33297.0
11896.0
21187.0
30374.0
14263.0
21400.0
15709.0
3818.0
42178.0
19747.0
12049.0
20029.0
9349.0
13174.0
11940.0
24229.0
18107.0
33528.0
13034.0
19721.0
24676.0
2594.0
15869.0
660.0
11268.0
50149.0
23539.0
10327.0
2077.0
17411.0
16248.0
17743.0
4766.0
19852.0
24777.0
2130.0
7386.0
6118.0
21478.0
34112.0
9861.0
11481.0
19876.0
49371.0
29784.0
26985.0
68.0
18253.0
18047.0
6634.0
5901.0
7521.0
14652.0
4299.0
25042.0
1680.0
52644.0
15151.0
3498.0
33881.0
54975.0
10286.0
12785.0
19736.0
50616.0
15117.0
45636.0
13754.0
9899.0
29888.0
23238.0
24230.0
10837.0
1133.0
28236.0
16031.0
43625.0
33603.0
17338.0
10850.0
16990.0
7264.0
17.0
31309.0
15101.0
504.0
10260.0
19198.0
13359.0
3629.0
22649.0
9454.0
5354.0
11806.0
13979.0
25724.0
51766.0
23237.0
2831.0
37683.0
10300.0
7961.0
7961.0
16107.0
46344.0
22725.0
