in_WEEKENDS_HOLIDAY_10_1
82053.0
93188.0
66619.0
38059.0
52260.0
4361.0
98975.0
37632.0
42653.0
22214.0
42708.0
64959.0
100356.0
30554.0
50212.0
110478.0
34680.0
40236.0
74861.0
7484.0
63544.0
101012.0
106191.0
107149.0
7232.0
17793.0
62116.0
89273.0
70463.0
41456.0
34379.0
36502.0
29886.0
39466.0
36610.0
36761.0
18766.0
98714.0
55890.0
54766.0
58994.0
83611.0
60476.0
109314.0
42366.0
7484.0
101715.0
94499.0
34663.0
40746.0
30443.0
54171.0
49724.0
87796.0
73767.0
57127.0
102616.0
48793.0
68138.0
19690.0
42292.0
30335.0
26660.0
93112.0
59201.0
46589.0
30284.0
89812.0
49116.0
33872.0
22873.0
29689.0
45147.0
4493.0
28140.0
39205.0
60681.0
91172.0
44984.0
64832.0
50104.0
123947.0
53159.0
47773.0
1396.0
37529.0
50602.0
11387.0
12353.0
51867.0
59547.0
28012.0
49052.0
13470.0
89692.0
70904.0
20904.0
77408.0
91268.0
33338.0
20493.0
77101.0
93783.0
114916.0
78811.0
72257.0
36512.0
82103.0
89601.0
86272.0
37933.0
10723.0
76492.0
42377.0
80595.0
66907.0
81104.0
54124.0
39259.0
42751.0
7016.0
69143.0
53826.0
2182.0
76443.0
75344.0
85646.0
34599.0
86433.0
38316.0
30771.0
46864.0
35365.0
95198.0
101487.0
107361.0
3310.0
80985.0
24392.0
12915.0
17077.0
58818.0
97710.0
67919.0
