out_WEEKENDS_HOLIDAY_5_0.2
754.0
939.0
14.0
228.0
1618.0
1.0
84.0
252.0
2614.0
1.0
186.0
98.0
326.0
746.0
0.0
594.0
86.0
47.0
224.0
893.0
185.0
9510.0
336.0
662.0
406.0
7.0
29.0
28.0
880.0
117.0
428.0
152.0
49.0
102.0
0.0
21.0
6.0
295.0
0.0
89.0
256.0
1593.0
6.0
213.0
114.0
112.0
3603.0
292.0
33.0
231.0
29.0
59.0
341.0
641.0
42.0
1767.0
0.0
360.0
144.0
0.0
207.0
23.0
20.0
3642.0
250.0
54.0
0.0
94.0
324.0
522.0
0.0
58.0
210.0
1.0
2.0
0.0
0.0
355.0
24.0
75.0
71.0
6909.0
1046.0
94.0
0.0
5.0
348.0
38.0
44.0
0.0
115.0
146.0
3555.0
50.0
0.0
195.0
0.0
631.0
9181.0
30.0
207.0
401.0
108.0
16.0
1195.0
5.0
2143.0
483.0
84.0
337.0
57.0
103.0
2678.0
137.0
9507.0
888.0
1.0
34.0
2958.0
56.0
0.0
5879.0
101.0
1.0
32.0
61.0
37.0
264.0
198.0
56.0
350.0
70.0
42.0
770.0
44.0
40.0
1070.0
8.0
69.0
0.0
75.0
73.0
6034.0
2913.0
