out_WEEKDAY_20_1
160565.0
169096.0
115483.0
69772.0
92477.0
13364.0
192845.0
73163.0
80299.0
53154.0
91855.0
135748.0
180776.0
63121.0
82834.0
197816.0
69627.0
77786.0
132053.0
22646.0
85709.0
175763.0
165602.0
184277.0
22437.0
25571.0
110509.0
179168.0
106223.0
97949.0
56447.0
73697.0
44358.0
76699.0
58301.0
67650.0
30186.0
178063.0
99525.0
104208.0
117891.0
156294.0
114794.0
174166.0
77232.0
22646.0
168433.0
171351.0
66633.0
78410.0
58174.0
99959.0
78435.0
144828.0
130694.0
101814.0
169812.0
77800.0
125045.0
39178.0
83865.0
54972.0
36956.0
152255.0
103148.0
80353.0
51465.0
139068.0
83941.0
50223.0
36003.0
41089.0
71955.0
8984.0
36365.0
61826.0
104494.0
127802.0
89788.0
116588.0
66111.0
223319.0
115786.0
75212.0
4416.0
53653.0
72951.0
14453.0
13201.0
66355.0
136824.0
40719.0
90667.0
20952.0
179023.0
127078.0
29916.0
144363.0
182422.0
66553.0
34911.0
128341.0
178892.0
243044.0
155610.0
134183.0
70491.0
115128.0
143108.0
127799.0
89409.0
28039.0
125520.0
98911.0
173507.0
128593.0
140795.0
89256.0
89872.0
101006.0
18666.0
116220.0
130889.0
4648.0
148963.0
167407.0
186877.0
69491.0
173033.0
87848.0
66795.0
75314.0
61879.0
125909.0
164178.0
256942.0
30269.0
179710.0
48357.0
33928.0
39344.0
81620.0
178262.0
153019.0
