out_WEEKDAY_1_1
2180.0
1462.0
1019.0
321.0
1098.0
41.0
1772.0
171.0
958.0
281.0
1323.0
1870.0
1832.0
479.0
335.0
1524.0
527.0
956.0
1836.0
0.0
674.0
2093.0
2743.0
2255.0
0.0
90.0
789.0
2089.0
1010.0
580.0
100.0
134.0
477.0
6.0
182.0
124.0
153.0
766.0
955.0
578.0
738.0
1332.0
635.0
439.0
176.0
0.0
449.0
2074.0
0.0
785.0
466.0
81.0
201.0
1254.0
249.0
981.0
653.0
394.0
361.0
15.0
556.0
604.0
61.0
1491.0
237.0
22.0
12.0
403.0
1559.0
5.0
40.0
6.0
30.0
6.0
8.0
21.0
858.0
217.0
19.0
1669.0
674.0
1709.0
637.0
34.0
1.0
121.0
271.0
25.0
46.0
35.0
2010.0
33.0
1229.0
19.0
2166.0
1158.0
110.0
1254.0
2217.0
372.0
113.0
1077.0
831.0
2117.0
720.0
1418.0
518.0
1214.0
1078.0
425.0
1471.0
148.0
707.0
1017.0
616.0
1013.0
1073.0
710.0
1073.0
970.0
12.0
986.0
338.0
0.0
1562.0
2573.0
2512.0
932.0
1335.0
1134.0
608.0
628.0
432.0
1438.0
1325.0
748.0
0.0
715.0
253.0
32.0
33.0
96.0
1563.0
2224.0
