in_WEEKDAY_12_1
166210.0
235192.0
157828.0
68580.0
115366.0
23150.0
224930.0
68091.0
96261.0
36152.0
87393.0
131452.0
257177.0
88391.0
118617.0
266021.0
69646.0
92101.0
154282.0
14205.0
133376.0
230184.0
196720.0
206065.0
13818.0
42831.0
124228.0
186845.0
124637.0
83950.0
76016.0
67305.0
52252.0
69481.0
78237.0
60433.0
32541.0
173055.0
123632.0
125480.0
120643.0
170672.0
141757.0
225344.0
87804.0
14205.0
211543.0
234409.0
57433.0
87286.0
55274.0
140360.0
96255.0
207190.0
199157.0
125268.0
205669.0
112654.0
186967.0
68205.0
102933.0
67488.0
69523.0
216010.0
171798.0
147101.0
95957.0
203446.0
88971.0
96132.0
83937.0
84706.0
162493.0
8044.0
72889.0
145536.0
118356.0
168414.0
135431.0
113485.0
84087.0
262580.0
107084.0
163201.0
3338.0
68040.0
104946.0
23388.0
26920.0
100408.0
115451.0
65440.0
88217.0
36009.0
201061.0
124264.0
43846.0
161095.0
203119.0
76886.0
51695.0
163189.0
223852.0
253847.0
186876.0
147814.0
69761.0
141007.0
165550.0
183198.0
68910.0
33991.0
142140.0
98964.0
190176.0
145765.0
169380.0
114416.0
90964.0
99052.0
24135.0
146917.0
84846.0
14387.0
175937.0
143674.0
197298.0
68473.0
195299.0
66023.0
55815.0
117613.0
61758.0
169513.0
169504.0
229426.0
18714.0
191789.0
39340.0
34777.0
41932.0
116764.0
242102.0
129354.0
