out_WEEKENDS_HOLIDAY_1_1
1910.0
1446.0
847.0
311.0
1079.0
31.0
1542.0
360.0
930.0
215.0
1203.0
1631.0
1531.0
402.0
336.0
1372.0
596.0
994.0
1270.0
23.0
481.0
1650.0
1833.0
1642.0
23.0
108.0
571.0
1385.0
729.0
452.0
179.0
138.0
301.0
239.0
227.0
110.0
194.0
757.0
671.0
473.0
644.0
952.0
612.0
845.0
155.0
23.0
808.0
1786.0
104.0
624.0
388.0
149.0
220.0
1252.0
325.0
658.0
1140.0
705.0
389.0
8.0
533.0
513.0
144.0
1343.0
273.0
32.0
19.0
798.0
1209.0
86.0
31.0
72.0
49.0
11.0
72.0
28.0
849.0
223.0
43.0
1191.0
448.0
1347.0
627.0
77.0
1.0
106.0
205.0
14.0
39.0
53.0
1653.0
41.0
862.0
38.0
1977.0
1141.0
186.0
1153.0
2038.0
287.0
50.0
1151.0
819.0
1767.0
661.0
1458.0
571.0
945.0
925.0
382.0
1203.0
117.0
596.0
799.0
1115.0
954.0
1267.0
568.0
833.0
774.0
35.0
1010.0
734.0
0.0
1435.0
2077.0
2171.0
664.0
1096.0
858.0
499.0
574.0
379.0
1062.0
1428.0
1313.0
0.0
1252.0
390.0
86.0
87.0
94.0
1588.0
1851.0
