out_WEEKENDS_HOLIDAY_23_0.5
13431.0
13706.0
5298.0
7472.0
5159.0
156.0
10377.0
3942.0
5747.0
2090.0
3876.0
9428.0
5156.0
1747.0
1971.0
11715.0
4228.0
3336.0
5758.0
1358.0
5469.0
14173.0
8378.0
11328.0
1557.0
1978.0
3590.0
20781.0
3413.0
3402.0
3321.0
5385.0
4967.0
3866.0
2414.0
2999.0
2328.0
10861.0
9176.0
4772.0
8303.0
9706.0
5852.0
7266.0
4381.0
1358.0
9919.0
7770.0
5258.0
7469.0
4531.0
6333.0
2730.0
10857.0
8344.0
9443.0
5956.0
3576.0
5500.0
1432.0
7200.0
380.0
1685.0
14297.0
5023.0
3746.0
1307.0
6988.0
5279.0
3470.0
1097.0
4173.0
4965.0
1100.0
1694.0
2531.0
5725.0
8939.0
4158.0
4230.0
5833.0
17927.0
13960.0
5715.0
1.0
4626.0
3830.0
1862.0
849.0
2000.0
8473.0
708.0
6569.0
508.0
22140.0
7481.0
1056.0
10894.0
22708.0
3942.0
2881.0
6881.0
12678.0
8159.0
10340.0
7437.0
2163.0
6828.0
6753.0
5130.0
5325.0
170.0
8793.0
4383.0
9914.0
10816.0
6873.0
2072.0
4419.0
2311.0
17.0
9764.0
8073.0
92.0
2596.0
10282.0
6305.0
1322.0
8911.0
5550.0
1389.0
4609.0
7169.0
7421.0
10219.0
8082.0
406.0
8009.0
5758.0
1996.0
1996.0
2736.0
14210.0
7660.0
