in_WEEKDAY_7_0.2
36740.0
15152.0
3632.0
14494.0
48625.0
10423.0
25261.0
16171.0
63869.0
2646.0
9789.0
5683.0
18848.0
17269.0
0.0
11503.0
15499.0
4934.0
10339.0
5493.0
22755.0
105871.0
8632.0
27481.0
6367.0
3569.0
7786.0
10243.0
5808.0
4649.0
10629.0
4493.0
7346.0
22711.0
0.0
8555.0
4276.0
32134.0
0.0
5187.0
24388.0
43325.0
10603.0
6450.0
12464.0
4256.0
89717.0
4662.0
18239.0
6036.0
3346.0
5965.0
9897.0
34043.0
1751.0
55244.0
0.0
46649.0
15297.0
562.0
19151.0
51.0
4032.0
76325.0
7573.0
1106.0
12.0
4752.0
9305.0
3861.0
2300.0
3167.0
10884.0
1127.0
3413.0
65.0
0.0
47466.0
3385.0
8609.0
4347.0
110100.0
47926.0
14555.0
0.0
4581.0
32130.0
5876.0
1033.0
2526.0
25152.0
21685.0
62375.0
2503.0
350.0
9333.0
1955.0
54820.0
214100.0
7196.0
7164.0
17584.0
24146.0
8103.0
172389.0
8559.0
11318.0
17437.0
11814.0
4038.0
9893.0
752.0
59207.0
102.0
227953.0
56592.0
7145.0
1186.0
71067.0
1424.0
0.0
94695.0
35020.0
305.0
3760.0
20953.0
6676.0
6122.0
18472.0
17965.0
11956.0
13187.0
19739.0
46874.0
3778.0
15484.0
142993.0
1388.0
3994.0
0.0
19504.0
2962.0
121112.0
62508.0
