in_WEEKDAY_1_0.5
385.0
240.0
43.0
55.0
145.0
4.0
3.0
24.0
92.0
0.0
229.0
271.0
14.0
60.0
16.0
124.0
22.0
94.0
75.0
0.0
309.0
126.0
395.0
85.0
0.0
23.0
21.0
71.0
228.0
17.0
45.0
11.0
197.0
0.0
1.0
16.0
4.0
0.0
325.0
182.0
12.0
14.0
56.0
2.0
0.0
0.0
2.0
269.0
0.0
18.0
7.0
0.0
4.0
30.0
0.0
334.0
0.0
0.0
82.0
0.0
167.0
8.0
2.0
907.0
85.0
6.0
0.0
67.0
209.0
0.0
0.0
2.0
5.0
3.0
2.0
3.0
51.0
26.0
5.0
75.0
151.0
576.0
661.0
7.0
0.0
1.0
19.0
5.0
39.0
0.0
91.0
18.0
328.0
6.0
1557.0
154.0
3.0
524.0
1579.0
5.0
85.0
42.0
10.0
72.0
7.0
134.0
126.0
128.0
51.0
45.0
91.0
22.0
399.0
948.0
9.0
519.0
34.0
67.0
1042.0
49.0
0.0
409.0
7.0
0.0
71.0
110.0
69.0
42.0
81.0
40.0
53.0
36.0
37.0
146.0
213.0
1.0
0.0
0.0
79.0
61.0
61.0
14.0
240.0
442.0
