out_WEEKDAY_17_0.2
38919.0
19907.0
4497.0
5882.0
56153.0
8662.0
17747.0
16410.0
79523.0
2386.0
12739.0
9289.0
15533.0
22701.0
0.0
23456.0
11152.0
6028.0
8198.0
9782.0
25601.0
165906.0
17583.0
24819.0
10349.0
4947.0
4130.0
9520.0
4748.0
7341.0
32276.0
2874.0
4741.0
12699.0
0.0
4654.0
4608.0
26786.0
0.0
6395.0
35424.0
60133.0
10114.0
6890.0
22183.0
1572.0
116300.0
6187.0
16879.0
4920.0
4031.0
29574.0
14283.0
23792.0
6043.0
78893.0
0.0
67725.0
31303.0
1295.0
22595.0
886.0
8671.0
103797.0
31870.0
3155.0
1357.0
8027.0
8707.0
29739.0
4402.0
10564.0
28305.0
1873.0
5600.0
479.0
0.0
66274.0
12492.0
8432.0
5441.0
170318.0
18545.0
40983.0
0.0
4466.0
38734.0
4402.0
1494.0
4668.0
18517.0
19244.0
62679.0
4462.0
1512.0
9760.0
1745.0
52057.0
193041.0
13046.0
14725.0
11508.0
19003.0
3946.0
170414.0
8306.0
24024.0
12131.0
16153.0
8965.0
6221.0
1590.0
62158.0
321.0
209861.0
75365.0
5262.0
1282.0
87012.0
9470.0
50.0
99562.0
24826.0
3439.0
5935.0
20891.0
9890.0
10579.0
16011.0
11067.0
15536.0
7352.0
11879.0
38656.0
13233.0
13031.0
85302.0
582.0
4682.0
0.0
27509.0
4305.0
141069.0
79351.0
