in_WEEKDAY_16_0.2
20466.0
20355.0
4023.0
4152.0
56163.0
4632.0
7831.0
10094.0
69963.0
1034.0
8213.0
5313.0
7391.0
16315.0
0.0
18609.0
7298.0
5271.0
5257.0
14633.0
30809.0
149894.0
13107.0
14662.0
20497.0
5584.0
7179.0
4160.0
10798.0
3657.0
35435.0
1834.0
4397.0
6518.0
0.0
3943.0
6032.0
14597.0
0.0
7737.0
20505.0
74683.0
12353.0
5166.0
14714.0
4983.0
100813.0
6727.0
9504.0
6082.0
3126.0
11930.0
7695.0
13330.0
7053.0
88145.0
0.0
67620.0
53574.0
3299.0
21183.0
495.0
7041.0
105520.0
36636.0
3534.0
295.0
8074.0
6141.0
20396.0
6881.0
13804.0
31346.0
968.0
12193.0
291.0
0.0
50663.0
16009.0
14568.0
2552.0
155178.0
28691.0
52846.0
0.0
2608.0
19559.0
4603.0
1512.0
4442.0
6017.0
18342.0
47010.0
9362.0
2265.0
5774.0
847.0
67486.0
209189.0
13407.0
13361.0
11874.0
18962.0
4384.0
105916.0
3428.0
27613.0
7783.0
8984.0
13037.0
4572.0
4800.0
54840.0
480.0
174419.0
73598.0
2107.0
1346.0
57349.0
12015.0
1.0
96669.0
10861.0
14483.0
2789.0
7333.0
4134.0
8085.0
9522.0
6281.0
10062.0
6188.0
6392.0
23934.0
3730.0
5145.0
11792.0
894.0
5331.0
0.0
27506.0
3658.0
135873.0
47352.0
