out_WEEKDAY_22_1
107586.0
96811.0
73753.0
48371.0
54414.0
5253.0
117867.0
51740.0
46978.0
32856.0
58991.0
90981.0
103626.0
38959.0
52515.0
112841.0
46121.0
45205.0
84372.0
10926.0
54726.0
108339.0
110884.0
124372.0
10747.0
16295.0
73370.0
123625.0
73090.0
73425.0
36100.0
48860.0
32100.0
52523.0
38882.0
51343.0
21017.0
127866.0
60722.0
70041.0
89637.0
101088.0
68946.0
117370.0
54642.0
10926.0
110689.0
107237.0
46354.0
47928.0
38977.0
62050.0
53243.0
96197.0
78270.0
61620.0
121183.0
45659.0
73584.0
20414.0
54643.0
33285.0
23870.0
97869.0
62597.0
49078.0
28569.0
91353.0
58903.0
30527.0
21299.0
24216.0
39971.0
5669.0
23034.0
32336.0
75118.0
89092.0
56584.0
77913.0
41389.0
128804.0
78152.0
44013.0
1668.0
36413.0
45819.0
10937.0
7899.0
42425.0
87406.0
24707.0
54117.0
13229.0
112395.0
93283.0
18665.0
97322.0
116039.0
46231.0
24127.0
80476.0
103357.0
148749.0
87795.0
90811.0
43812.0
70196.0
84942.0
90967.0
59337.0
15623.0
75774.0
48721.0
84366.0
85954.0
89751.0
54386.0
42925.0
50409.0
7585.0
71405.0
76860.0
4232.0
92183.0
106539.0
119697.0
39721.0
100588.0
58678.0
41244.0
41518.0
41947.0
72657.0
91329.0
125023.0
5099.0
86559.0
28840.0
17129.0
21241.0
54104.0
102303.0
97749.0
