out_WEEKENDS_HOLIDAY_14_0.2
10927.0
9165.0
1573.0
2036.0
20580.0
2319.0
5054.0
4913.0
29379.0
626.0
3296.0
2936.0
3407.0
6427.0
0.0
9891.0
3436.0
3522.0
2467.0
12270.0
9074.0
61913.0
3886.0
7226.0
10945.0
1698.0
1627.0
2932.0
2439.0
1869.0
16137.0
1110.0
1122.0
3387.0
65.0
1105.0
1656.0
8081.0
0.0
2394.0
9869.0
26358.0
4252.0
2463.0
7536.0
1224.0
43728.0
2654.0
4717.0
2225.0
1119.0
10439.0
4454.0
6899.0
2500.0
33565.0
0.0
26080.0
21943.0
725.0
7448.0
345.0
2621.0
40251.0
22369.0
1851.0
868.0
3794.0
2914.0
17728.0
1204.0
5136.0
15882.0
740.0
2294.0
127.0
0.0
22337.0
7584.0
3046.0
1782.0
73541.0
6773.0
23001.0
0.0
1377.0
6238.0
1802.0
532.0
2146.0
3885.0
4190.0
20976.0
1527.0
697.0
2704.0
834.0
19801.0
74842.0
4815.0
4789.0
3690.0
4433.0
1427.0
43852.0
2426.0
11116.0
3613.0
4491.0
3138.0
2112.0
1024.0
19359.0
191.0
64895.0
30364.0
1367.0
505.0
33435.0
7322.0
88.0
35071.0
6614.0
1138.0
1675.0
5656.0
2873.0
5390.0
5068.0
3228.0
5801.0
2224.0
3035.0
10765.0
3139.0
3457.0
6921.0
55.0
1539.0
0.0
13556.0
1606.0
53985.0
20586.0
