out_WEEKDAY_0_1
22107.0
17390.0
13522.0
6618.0
9989.0
678.0
18149.0
7363.0
8534.0
4980.0
12836.0
18103.0
19882.0
7188.0
8143.0
20121.0
9243.0
8111.0
13367.0
1983.0
8028.0
17531.0
18320.0
19926.0
1969.0
2165.0
11498.0
18779.0
9408.0
11794.0
4944.0
7226.0
4127.0
8938.0
5395.0
6917.0
3532.0
19314.0
9042.0
11326.0
12338.0
14696.0
11435.0
17629.0
6195.0
1983.0
16341.0
15536.0
6952.0
7291.0
7479.0
6167.0
7457.0
13877.0
9180.0
9179.0
18133.0
5361.0
10313.0
3061.0
9591.0
5561.0
2646.0
13899.0
8944.0
6209.0
4104.0
13294.0
10660.0
3029.0
3166.0
2089.0
5724.0
1239.0
1865.0
4912.0
9684.0
11075.0
6011.0
12939.0
8819.0
24816.0
14358.0
6282.0
318.0
4113.0
4758.0
744.0
639.0
5328.0
17393.0
2131.0
9364.0
2190.0
20073.0
17751.0
2563.0
17778.0
20947.0
7185.0
2472.0
15886.0
11177.0
30373.0
9188.0
19465.0
8393.0
10109.0
12976.0
11532.0
14251.0
1768.0
11102.0
6895.0
12951.0
13893.0
17673.0
8619.0
6405.0
6715.0
675.0
13703.0
15171.0
808.0
14082.0
23751.0
21376.0
6977.0
19504.0
15036.0
8007.0
7423.0
7222.0
11441.0
15758.0
21966.0
121.0
14066.0
5921.0
1593.0
2257.0
6342.0
18715.0
20282.0
