out_WEEKENDS_HOLIDAY_13_0.5
32060.0
90615.0
15104.0
14174.0
39422.0
3630.0
14052.0
11089.0
37854.0
3981.0
7975.0
19910.0
8975.0
10052.0
5115.0
78957.0
7592.0
10405.0
11918.0
11438.0
37844.0
78916.0
45838.0
22143.0
11667.0
6040.0
8633.0
34160.0
22786.0
7604.0
25232.0
8707.0
8091.0
4498.0
4434.0
8742.0
5200.0
20331.0
50906.0
13274.0
20943.0
47770.0
20093.0
21039.0
17272.0
11438.0
59416.0
29008.0
10436.0
35921.0
7126.0
23103.0
10550.0
17473.0
40337.0
61227.0
11392.0
36466.0
52274.0
11382.0
17586.0
1168.0
12959.0
72419.0
52925.0
24193.0
11878.0
15867.0
12034.0
46117.0
4951.0
44195.0
49704.0
1953.0
11913.0
10262.0
14879.0
34334.0
20164.0
15033.0
12280.0
87481.0
34679.0
52604.0
93.0
16114.0
17453.0
7572.0
6251.0
9368.0
10104.0
5269.0
31630.0
2629.0
84557.0
11680.0
2636.0
52264.0
85504.0
17408.0
18838.0
12637.0
64542.0
13166.0
60824.0
11212.0
14239.0
19041.0
16613.0
23165.0
9811.0
2624.0
37023.0
43608.0
80096.0
51926.0
11042.0
12226.0
42744.0
14643.0
112.0
43020.0
13227.0
1494.0
7163.0
15061.0
8892.0
6926.0
15261.0
6333.0
7600.0
7989.0
10219.0
17719.0
44791.0
25288.0
7944.0
74637.0
8042.0
28701.0
28701.0
11557.0
92458.0
31566.0
