in_WEEKDAY_16_0.5
66796.0
207939.0
70941.0
24890.0
79551.0
11293.0
22490.0
22959.0
80150.0
7251.0
18921.0
44424.0
17671.0
27883.0
52756.0
177720.0
17410.0
19733.0
23230.0
19616.0
66608.0
170902.0
94854.0
43031.0
20497.0
16229.0
24829.0
78981.0
46163.0
18926.0
49035.0
14805.0
19996.0
8670.0
8087.0
20405.0
14560.0
45830.0
114027.0
37287.0
40852.0
113730.0
36314.0
43344.0
37429.0
19616.0
124695.0
50530.0
18937.0
70895.0
15688.0
43244.0
20153.0
27513.0
58087.0
124291.0
21632.0
75594.0
96145.0
16336.0
40697.0
2048.0
31339.0
163198.0
97932.0
46101.0
15582.0
34353.0
28266.0
77892.0
23465.0
80437.0
95870.0
3723.0
36660.0
32427.0
29446.0
69481.0
45293.0
29540.0
29539.0
190073.0
72228.0
100432.0
120.0
37310.0
43762.0
20928.0
18818.0
22241.0
22563.0
27178.0
61934.0
19607.0
220773.0
19977.0
8471.0
109836.0
228465.0
37751.0
48119.0
37296.0
144905.0
31507.0
137149.0
18740.0
31359.0
39802.0
40349.0
62150.0
18561.0
13302.0
89227.0
74815.0
189431.0
109447.0
30780.0
25841.0
76365.0
28236.0
132.0
106760.0
24625.0
18652.0
14524.0
26753.0
26463.0
11323.0
36655.0
13680.0
13145.0
18779.0
18092.0
36351.0
91019.0
39138.0
12446.0
185514.0
18475.0
49700.0
49700.0
25415.0
210075.0
61981.0
