out_WEEKDAY_22_2
258015.0
263681.0
223423.0
197804.0
173818.0
47521.0
252201.0
216317.0
208875.0
200764.0
171429.0
223169.0
264143.0
197043.0
251137.0
233427.0
104654.0
137141.0
286815.0
19381.0
221869.0
256295.0
278913.0
321212.0
15086.0
161565.0
231414.0
265304.0
254995.0
173874.0
91630.0
215729.0
124992.0
307422.0
75155.0
156844.0
107128.0
290917.0
162604.0
264863.0
298940.0
298555.0
269893.0
274164.0
230184.0
17579.0
240652.0
230758.0
154099.0
186316.0
163348.0
182897.0
216995.0
225403.0
192535.0
156453.0
309245.0
185770.0
165217.0
138643.0
254232.0
150954.0
213890.0
230699.0
164011.0
157210.0
132799.0
247744.0
182779.0
120094.0
78519.0
96943.0
162749.0
55792.0
74314.0
133244.0
243408.0
221667.0
158014.0
342635.0
204620.0
284554.0
222364.0
182111.0
18386.0
100946.0
80842.0
57800.0
23958.0
212425.0
218125.0
153523.0
118976.0
84136.0
266887.0
147228.0
95704.0
171695.0
267331.0
134027.0
44857.0
221626.0
132741.0
273165.0
131424.0
162374.0
104501.0
198034.0
221645.0
239218.0
212181.0
120897.0
199274.0
141340.0
241547.0
177592.0
213415.0
157535.0
152405.0
187899.0
42321.0
166859.0
199651.0
70900.0
211347.0
234643.0
259443.0
197162.0
240111.0
200032.0
200305.0
153797.0
187557.0
187089.0
216452.0
200677.0
22623.0
260832.0
84011.0
97991.0
111521.0
227218.0
263310.0
218342.0
