in_WEEKENDS_HOLIDAY_21_0.2
5693.0
9962.0
757.0
1265.0
21772.0
3110.0
1456.0
2289.0
28360.0
181.0
1883.0
1001.0
1934.0
5788.0
0.0
6177.0
1721.0
2896.0
1216.0
11347.0
12356.0
54241.0
4324.0
3546.0
14854.0
1091.0
1223.0
966.0
2242.0
781.0
16258.0
621.0
833.0
1329.0
148.0
1179.0
776.0
3491.0
0.0
2041.0
7190.0
31283.0
9698.0
1588.0
4778.0
2276.0
36410.0
1165.0
3247.0
2747.0
628.0
6000.0
2652.0
2589.0
2195.0
41686.0
0.0
24161.0
19334.0
5036.0
6419.0
108.0
1829.0
36013.0
15231.0
1737.0
574.0
2698.0
1244.0
10617.0
837.0
6806.0
9887.0
355.0
3920.0
4.0
0.0
15081.0
6231.0
7674.0
824.0
65447.0
10763.0
16184.0
0.0
488.0
3821.0
1253.0
259.0
2076.0
1406.0
4748.0
20618.0
1566.0
843.0
1092.0
393.0
31002.0
79945.0
3514.0
3670.0
1774.0
4687.0
617.0
37004.0
640.0
10990.0
1526.0
2006.0
2077.0
927.0
1329.0
18345.0
319.0
75886.0
37001.0
460.0
263.0
33073.0
7649.0
1.0
37447.0
2241.0
1006.0
868.0
1664.0
489.0
4404.0
2949.0
885.0
5939.0
725.0
1282.0
5576.0
798.0
954.0
9971.0
67.0
1735.0
0.0
19045.0
1417.0
53468.0
15492.0
