in_WEEKENDS_HOLIDAY_21_2
156366.0
156568.0
138605.0
106770.0
73272.0
39014.0
123567.0
112999.0
87437.0
151866.0
80583.0
137784.0
162452.0
159605.0
146195.0
154770.0
63178.0
62255.0
144835.0
32619.0
126975.0
135921.0
115209.0
125134.0
30308.0
102532.0
124804.0
136281.0
150092.0
101234.0
61573.0
121886.0
79500.0
143953.0
47404.0
89743.0
41722.0
123306.0
108547.0
182369.0
158572.0
145677.0
195714.0
140986.0
84168.0
33184.0
119538.0
110826.0
44191.0
109910.0
70811.0
276234.0
120314.0
109071.0
272216.0
104353.0
146608.0
82595.0
204812.0
193070.0
187702.0
68073.0
209870.0
110047.0
216683.0
221217.0
172712.0
125534.0
100065.0
149723.0
76829.0
129390.0
179711.0
36628.0
103576.0
161516.0
136310.0
140688.0
230583.0
151917.0
151046.0
164805.0
141247.0
172565.0
42768.0
45635.0
36489.0
72868.0
18149.0
201199.0
127686.0
86550.0
54468.0
36702.0
144954.0
75453.0
64909.0
85181.0
145759.0
60611.0
26250.0
132677.0
76624.0
152603.0
76328.0
79462.0
64729.0
120920.0
128302.0
107264.0
126122.0
76106.0
98827.0
90088.0
150123.0
86778.0
121358.0
69061.0
95090.0
121050.0
42094.0
78882.0
119805.0
15115.0
128738.0
133050.0
137387.0
142771.0
144579.0
112315.0
148779.0
71553.0
79220.0
73457.0
145586.0
120655.0
13980.0
154171.0
54286.0
55037.0
62479.0
204391.0
159268.0
127461.0
