in_WEEKDAY_13_2
537775.0
574417.0
514732.0
383667.0
309346.0
121359.0
489273.0
435308.0
366310.0
460126.0
311352.0
468026.0
592918.0
491820.0
528430.0
537389.0
190742.0
251161.0
515877.0
25616.0
425738.0
498801.0
496700.0
552580.0
22388.0
364586.0
405184.0
468751.0
508132.0
319230.0
231118.0
391255.0
262318.0
538591.0
179317.0
249682.0
184285.0
487225.0
339571.0
444039.0
444993.0
520955.0
494573.0
523957.0
349386.0
23758.0
474383.0
479104.0
221495.0
343183.0
260082.0
528352.0
459688.0
459689.0
518898.0
311921.0
540387.0
384874.0
387182.0
400603.0
432401.0
237306.0
477958.0
479983.0
408728.0
444264.0
325053.0
451771.0
394103.0
301836.0
245209.0
252475.0
439089.0
118762.0
207853.0
393021.0
545624.0
517061.0
473856.0
605312.0
423460.0
517617.0
417696.0
447088.0
59993.0
219918.0
201088.0
180875.0
83718.0
521956.0
371604.0
378684.0
192711.0
158142.0
452552.0
265995.0
242428.0
313541.0
453885.0
279732.0
120413.0
457662.0
316277.0
495404.0
310897.0
292973.0
223201.0
398231.0
437515.0
455103.0
376708.0
225644.0
369392.0
270128.0
467728.0
323044.0
416529.0
293027.0
286360.0
373222.0
80775.0
322453.0
373519.0
98389.0
364860.0
394374.0
424061.0
426816.0
460003.0
360879.0
431572.0
295650.0
358596.0
335200.0
458284.0
377563.0
48097.0
484079.0
139861.0
160882.0
194115.0
573665.0
576349.0
380723.0
