in_WEEKENDS_HOLIDAY_5_2
29174.0
31162.0
27471.0
23906.0
17648.0
3576.0
32569.0
28899.0
21583.0
24300.0
18819.0
25951.0
31543.0
23019.0
32176.0
28325.0
8649.0
13158.0
33481.0
1686.0
13311.0
32110.0
38618.0
42462.0
1545.0
17528.0
12224.0
29414.0
30475.0
19693.0
6326.0
26429.0
12728.0
38249.0
4302.0
6153.0
10629.0
37183.0
13454.0
12467.0
17063.0
34995.0
12316.0
21724.0
16183.0
1547.0
20836.0
24904.0
15543.0
20497.0
17293.0
5265.0
18795.0
23318.0
5884.0
11352.0
22893.0
17283.0
4997.0
4518.0
9610.0
16268.0
12031.0
25393.0
4783.0
4981.0
4008.0
19321.0
19138.0
2478.0
2952.0
1957.0
4714.0
7518.0
1566.0
3644.0
24896.0
11928.0
4663.0
46698.0
21121.0
31558.0
24508.0
5919.0
296.0
2896.0
2489.0
1702.0
561.0
8297.0
20198.0
7618.0
12459.0
5627.0
27764.0
13327.0
5543.0
15637.0
27764.0
7230.0
1185.0
25120.0
7498.0
30197.0
7794.0
15178.0
10784.0
24106.0
25368.0
13721.0
20860.0
10965.0
22157.0
15592.0
34788.0
15990.0
24648.0
17158.0
18506.0
20915.0
2651.0
17994.0
30326.0
10974.0
29065.0
22398.0
26382.0
21638.0
28911.0
23113.0
23902.0
17708.0
24393.0
27840.0
32706.0
29714.0
3439.0
36984.0
8668.0
6787.0
8168.0
10052.0
31060.0
20713.0
