in_WEEKDAY_17_2
734554.0
761521.0
670833.0
579649.0
347051.0
250525.0
621463.0
584717.0
429706.0
623718.0
420761.0
625786.0
806886.0
739853.0
698392.0
727687.0
269109.0
297029.0
617122.0
80343.0
661954.0
593453.0
561339.0
645486.0
66578.0
446813.0
644978.0
566872.0
644168.0
399123.0
256972.0
489506.0
449631.0
692879.0
191519.0
330847.0
238545.0
644968.0
451196.0
619838.0
643732.0
616958.0
669592.0
666168.0
504688.0
69213.0
592062.0
597412.0
293653.0
436291.0
305944.0
746138.0
581082.0
632396.0
736234.0
413204.0
705673.0
449260.0
574432.0
543965.0
607012.0
285447.0
662865.0
606859.0
597929.0
618710.0
466382.0
578140.0
498294.0
469567.0
331489.0
404315.0
614094.0
143546.0
338997.0
555545.0
665217.0
675705.0
662930.0
688732.0
562346.0
663386.0
541551.0
608711.0
116396.0
280084.0
281118.0
286907.0
121072.0
719193.0
642122.0
488976.0
326377.0
280153.0
632077.0
301944.0
341646.0
367616.0
641247.0
454464.0
203830.0
568376.0
440262.0
627023.0
434084.0
342191.0
314437.0
556212.0
600057.0
618104.0
533821.0
433303.0
524124.0
444748.0
700202.0
379189.0
523479.0
386878.0
454810.0
601057.0
113894.0
394246.0
545424.0
140896.0
504065.0
606978.0
642541.0
554361.0
583226.0
464017.0
564323.0
360074.0
435273.0
399955.0
641928.0
591670.0
131029.0
727957.0
275206.0
214526.0
265490.0
763541.0
762018.0
634119.0
