in_WEEKENDS_HOLIDAY_7_1
59625.0
66645.0
37867.0
30873.0
32273.0
6134.0
66456.0
26974.0
26868.0
16296.0
27414.0
49289.0
73174.0
24653.0
28265.0
73649.0
20831.0
26192.0
41522.0
7825.0
36950.0
67563.0
68868.0
67883.0
7453.0
7591.0
45246.0
60936.0
45393.0
32649.0
14076.0
21223.0
19998.0
26950.0
16978.0
32075.0
10034.0
64385.0
33976.0
35768.0
36644.0
50378.0
38455.0
63442.0
29270.0
7825.0
59556.0
66475.0
20724.0
23576.0
17719.0
25300.0
30435.0
55951.0
35538.0
34553.0
62826.0
25136.0
33168.0
7140.0
27608.0
15847.0
14922.0
59522.0
25512.0
17137.0
10768.0
53918.0
31378.0
15331.0
11894.0
13076.0
20488.0
2373.0
12421.0
15937.0
37461.0
49269.0
18665.0
41538.0
26968.0
75062.0
36567.0
22383.0
596.0
20246.0
27742.0
6446.0
6805.0
24375.0
48551.0
14713.0
35677.0
8738.0
68798.0
44302.0
11256.0
50413.0
70878.0
21272.0
11370.0
47691.0
67570.0
73729.0
59771.0
45288.0
19698.0
48468.0
55845.0
49473.0
24879.0
13705.0
45150.0
38622.0
80034.0
45841.0
50220.0
33783.0
34168.0
43384.0
5157.0
41942.0
41761.0
730.0
57699.0
55267.0
73450.0
26644.0
54859.0
24972.0
22087.0
26277.0
22260.0
53391.0
63060.0
101182.0
26978.0
77426.0
20548.0
8885.0
11581.0
28715.0
68753.0
51901.0
