in_WEEKENDS_HOLIDAY_15_0.5
28736.0
82769.0
14545.0
11184.0
32253.0
3158.0
13692.0
9504.0
31445.0
3585.0
7895.0
17195.0
8081.0
10037.0
5694.0
71800.0
7889.0
8630.0
10648.0
11333.0
33526.0
72979.0
41539.0
19938.0
10342.0
5568.0
8109.0
34441.0
20030.0
6969.0
24333.0
7676.0
9432.0
4743.0
3885.0
8625.0
4854.0
19661.0
49704.0
13969.0
16796.0
45488.0
20584.0
19614.0
14817.0
11333.0
53871.0
19825.0
9604.0
32907.0
7249.0
21765.0
8160.0
14097.0
29505.0
54589.0
10511.0
29412.0
54105.0
10354.0
17813.0
923.0
11275.0
69113.0
54147.0
22857.0
8802.0
15488.0
10964.0
42736.0
6291.0
41201.0
50037.0
1880.0
14011.0
10309.0
13521.0
30308.0
20301.0
13101.0
12049.0
83655.0
29108.0
51926.0
99.0
14018.0
14845.0
6261.0
6299.0
9745.0
11711.0
6566.0
27679.0
3113.0
79625.0
8863.0
3057.0
47643.0
81019.0
16411.0
17665.0
11142.0
59594.0
13116.0
55788.0
8350.0
13095.0
17693.0
15955.0
19548.0
8343.0
2685.0
33708.0
34530.0
74282.0
47404.0
10294.0
9385.0
34747.0
13988.0
123.0
43294.0
10831.0
892.0
7005.0
13203.0
9301.0
5678.0
14338.0
7054.0
5716.0
8173.0
10287.0
16491.0
37138.0
17209.0
5808.0
70772.0
7593.0
25127.0
25127.0
13522.0
84054.0
22692.0
