in_WEEKDAY_23_1
35601.0
68152.0
30458.0
14321.0
37878.0
4492.0
65429.0
12318.0
35841.0
5132.0
12383.0
28786.0
79357.0
14383.0
24017.0
76285.0
10016.0
35243.0
47146.0
28704.0
33471.0
65072.0
45690.0
46440.0
27939.0
5602.0
40167.0
59076.0
30294.0
25789.0
18597.0
10508.0
6034.0
8892.0
15035.0
20520.0
3632.0
24023.0
54853.0
53727.0
33545.0
48493.0
58478.0
54570.0
21604.0
28704.0
55064.0
69705.0
8255.0
30493.0
6928.0
59883.0
16295.0
52772.0
79745.0
54989.0
46500.0
25937.0
77992.0
38717.0
48669.0
28096.0
13499.0
62704.0
71977.0
68645.0
43102.0
54915.0
11582.0
45977.0
21954.0
36714.0
56712.0
1053.0
31023.0
55574.0
20286.0
32228.0
68152.0
27450.0
12185.0
81422.0
44766.0
52742.0
5968.0
11850.0
17333.0
9584.0
6786.0
24496.0
29640.0
7685.0
26448.0
6298.0
83850.0
23799.0
6827.0
54430.0
84196.0
11079.0
18636.0
42570.0
44525.0
76930.0
40409.0
50195.0
13372.0
18444.0
33552.0
31845.0
9606.0
7380.0
30739.0
31794.0
66002.0
53458.0
41005.0
32695.0
30054.0
32344.0
18104.0
36233.0
7153.0
4615.0
81637.0
32430.0
82847.0
23878.0
71260.0
6277.0
11604.0
41816.0
5847.0
39438.0
40538.0
70168.0
2392.0
61887.0
6484.0
21916.0
22543.0
30780.0
69093.0
30648.0
