out_WEEKDAY_19_0.2
31895.0
16204.0
3637.0
5888.0
36332.0
5139.0
21641.0
14504.0
52218.0
2808.0
11462.0
11045.0
12805.0
16008.0
0.0
16481.0
13798.0
6695.0
8661.0
10702.0
19818.0
114986.0
12927.0
22952.0
11175.0
4957.0
2717.0
11929.0
3553.0
7025.0
27188.0
2141.0
5042.0
15528.0
0.0
3563.0
4880.0
32108.0
0.0
4992.0
26779.0
44690.0
10572.0
5203.0
19066.0
1816.0
84181.0
4506.0
18655.0
3703.0
3370.0
24159.0
10624.0
26383.0
5380.0
58363.0
0.0
46755.0
22639.0
1500.0
16022.0
495.0
6061.0
80054.0
23827.0
2678.0
1192.0
9360.0
8785.0
21368.0
3168.0
7290.0
20156.0
1910.0
4817.0
314.0
0.0
44770.0
9808.0
6570.0
6487.0
133329.0
14036.0
26866.0
0.0
4546.0
21794.0
2756.0
1073.0
3746.0
21526.0
7964.0
41520.0
3891.0
957.0
9644.0
1834.0
40096.0
140473.0
10684.0
8950.0
13086.0
13419.0
4427.0
109905.0
9129.0
15653.0
10256.0
16612.0
5833.0
7612.0
2448.0
40485.0
283.0
142647.0
56354.0
5868.0
1009.0
60722.0
8430.0
31.0
63042.0
29377.0
1397.0
6313.0
23315.0
13509.0
11241.0
20069.0
15327.0
10184.0
9710.0
13927.0
37683.0
13761.0
14274.0
44230.0
414.0
4719.0
0.0
20665.0
4252.0
94443.0
43775.0
