in_WEEKENDS_HOLIDAY_1_1
704.0
1029.0
305.0
56.0
928.0
56.0
964.0
59.0
868.0
49.0
308.0
600.0
1117.0
177.0
190.0
1022.0
105.0
902.0
255.0
0.0
387.0
998.0
855.0
741.0
0.0
27.0
328.0
150.0
345.0
124.0
57.0
7.0
96.0
12.0
51.0
104.0
17.0
90.0
530.0
230.0
137.0
45.0
133.0
545.0
26.0
0.0
552.0
1401.0
4.0
218.0
75.0
23.0
69.0
925.0
60.0
538.0
460.0
538.0
123.0
102.0
171.0
220.0
151.0
1044.0
110.0
114.0
104.0
624.0
380.0
45.0
22.0
37.0
45.0
6.0
34.0
61.0
364.0
80.0
81.0
532.0
295.0
984.0
746.0
48.0
0.0
24.0
42.0
15.0
26.0
20.0
556.0
25.0
430.0
13.0
2036.0
482.0
21.0
1025.0
2026.0
27.0
128.0
941.0
394.0
920.0
372.0
1080.0
334.0
331.0
652.0
165.0
250.0
53.0
554.0
1102.0
1322.0
949.0
944.0
660.0
1105.0
1113.0
56.0
918.0
42.0
0.0
2061.0
683.0
1918.0
354.0
830.0
181.0
136.0
1056.0
73.0
640.0
840.0
1294.0
0.0
1295.0
200.0
61.0
61.0
37.0
1040.0
597.0
