out_WEEKDAY_11_0.5
60309.0
182700.0
44152.0
22772.0
81735.0
8498.0
22011.0
21094.0
79964.0
5229.0
15468.0
36105.0
16841.0
23066.0
23618.0
155509.0
12595.0
17453.0
19884.0
14350.0
66380.0
152863.0
91752.0
44003.0
14642.0
11767.0
18589.0
54849.0
46406.0
11733.0
50219.0
11451.0
11985.0
6826.0
6140.0
15602.0
9378.0
34268.0
99058.0
25963.0
40526.0
90475.0
30143.0
39176.0
26983.0
14350.0
118611.0
61884.0
16598.0
63607.0
9606.0
35198.0
22345.0
32579.0
69459.0
117885.0
16491.0
79318.0
94820.0
15901.0
33831.0
2186.0
28577.0
144544.0
96408.0
41642.0
17094.0
27402.0
22076.0
85347.0
13571.0
83146.0
107158.0
2869.0
24700.0
28220.0
23392.0
65510.0
36300.0
27323.0
25262.0
153325.0
63797.0
114690.0
200.0
31986.0
42734.0
13996.0
13349.0
17170.0
15586.0
12456.0
51816.0
9325.0
149059.0
23866.0
3353.0
89258.0
151249.0
35121.0
41274.0
25032.0
129933.0
24669.0
122648.0
18596.0
30567.0
37705.0
27716.0
57534.0
13621.0
5189.0
67704.0
70741.0
141782.0
88175.0
20919.0
24507.0
68272.0
24098.0
502.0
85610.0
19692.0
9266.0
11572.0
21752.0
12659.0
10294.0
27566.0
8727.0
12430.0
12826.0
13092.0
34486.0
88529.0
42781.0
12487.0
133789.0
12123.0
47615.0
47615.0
25968.0
186095.0
59078.0
