out_WEEKDAY_22_0.2
13922.0
4716.0
1706.0
3300.0
8737.0
433.0
11787.0
5964.0
12941.0
1288.0
2565.0
4515.0
7193.0
3620.0
0.0
4033.0
4986.0
1286.0
3115.0
4977.0
4121.0
33259.0
4366.0
10679.0
4572.0
1550.0
1290.0
4117.0
1024.0
2036.0
7146.0
932.0
2885.0
7973.0
0.0
1324.0
1891.0
13628.0
0.0
2307.0
13930.0
10885.0
4867.0
1775.0
7422.0
1198.0
25025.0
1021.0
6508.0
853.0
917.0
11456.0
3631.0
13081.0
3032.0
15564.0
0.0
9861.0
6709.0
615.0
9382.0
57.0
1579.0
24245.0
6299.0
860.0
241.0
4008.0
3994.0
6439.0
1272.0
2092.0
4873.0
592.0
2401.0
47.0
0.0
16154.0
2271.0
2181.0
3367.0
42434.0
4652.0
7760.0
0.0
2904.0
6040.0
1071.0
348.0
835.0
9268.0
2958.0
11786.0
1017.0
271.0
4451.0
625.0
14454.0
56806.0
3258.0
3836.0
5434.0
3829.0
2349.0
33105.0
4558.0
3755.0
3866.0
5222.0
1966.0
3438.0
190.0
11294.0
44.0
28044.0
14472.0
2498.0
354.0
12700.0
1083.0
30.0
17886.0
11639.0
297.0
2483.0
10325.0
6018.0
2249.0
8020.0
8154.0
2372.0
4573.0
5582.0
14204.0
4682.0
4816.0
4219.0
86.0
1525.0
0.0
4204.0
1450.0
22345.0
11541.0
