in_WEEKENDS_HOLIDAY_3_2
18.0
20.0
21.0
27.0
2.0
0.0
28.0
29.0
3.0
21.0
2.0
17.0
20.0
19.0
21.0
21.0
1.0
2.0
12.0
0.0
0.0
29.0
15.0
15.0
0.0
27.0
0.0
5.0
15.0
5.0
0.0
4.0
0.0
12.0
0.0
0.0
1.0
15.0
0.0
0.0
0.0
5.0
0.0
0.0
0.0
0.0
0.0
42.0
0.0
5.0
5.0
0.0
1.0
39.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
5.0
0.0
43.0
0.0
0.0
0.0
0.0
42.0
0.0
1.0
0.0
1.0
5.0
0.0
0.0
4.0
1.0
0.0
15.0
12.0
14.0
7.0
1.0
0.0
0.0
0.0
0.0
0.0
1.0
98.0
0.0
23.0
0.0
77.0
12.0
1.0
20.0
77.0
0.0
1.0
58.0
1.0
7.0
1.0
16.0
45.0
29.0
26.0
1.0
76.0
25.0
17.0
24.0
67.0
20.0
57.0
6.0
29.0
28.0
0.0
47.0
62.0
1.0
65.0
88.0
90.0
14.0
16.0
7.0
14.0
46.0
8.0
7.0
65.0
62.0
0.0
71.0
26.0
1.0
1.0
1.0
20.0
95.0
