in_WEEKDAY_11_1
151268.0
198324.0
139926.0
72217.0
102799.0
19622.0
200598.0
68789.0
83928.0
34972.0
85876.0
121058.0
217578.0
79842.0
107132.0
231382.0
66847.0
79859.0
141358.0
12850.0
120268.0
203752.0
194448.0
199611.0
12531.0
36133.0
114713.0
170237.0
126252.0
77153.0
68045.0
65561.0
52471.0
69066.0
70958.0
56641.0
30982.0
173071.0
109289.0
114084.0
113621.0
156241.0
124796.0
215357.0
84343.0
12850.0
198718.0
205598.0
55227.0
74151.0
52425.0
117452.0
93985.0
186461.0
165640.0
111689.0
197186.0
98216.0
154149.0
55147.0
91709.0
56449.0
63344.0
194594.0
140348.0
119885.0
76801.0
184769.0
89642.0
76698.0
76714.0
67259.0
140388.0
7606.0
61364.0
120452.0
114639.0
168235.0
114195.0
111886.0
86881.0
241160.0
95687.0
142897.0
2564.0
68656.0
102287.0
22493.0
24608.0
97582.0
106898.0
55289.0
79954.0
34470.0
170358.0
125107.0
37201.0
148178.0
173196.0
70775.0
44309.0
150581.0
199199.0
221883.0
174450.0
134947.0
67309.0
139366.0
153155.0
176480.0
62462.0
25753.0
129491.0
84117.0
159344.0
130230.0
155895.0
100609.0
78625.0
83466.0
17786.0
130457.0
86880.0
10222.0
148925.0
130903.0
167856.0
60221.0
173098.0
63713.0
52623.0
96575.0
56499.0
169405.0
170361.0
206252.0
10788.0
160635.0
37389.0
28726.0
35726.0
113122.0
205287.0
119892.0
