out_WEEKDAY_16_0.5
84260.0
189919.0
37754.0
36919.0
74110.0
8290.0
42719.0
25876.0
76674.0
9169.0
23122.0
55144.0
24597.0
23128.0
15170.0
163193.0
19705.0
22567.0
32100.0
12293.0
60403.0
159220.0
86223.0
59595.0
11733.0
16177.0
21418.0
98887.0
37515.0
20206.0
47141.0
24654.0
22059.0
13127.0
10464.0
22233.0
13828.0
56369.0
89951.0
29731.0
46577.0
96051.0
31746.0
49559.0
36257.0
12293.0
113800.0
65308.0
29583.0
69625.0
19398.0
42170.0
24115.0
46572.0
62808.0
104963.0
27554.0
69024.0
68884.0
15345.0
37649.0
2140.0
26393.0
147421.0
67502.0
37690.0
14045.0
34598.0
30022.0
61778.0
10809.0
62626.0
79189.0
5027.0
22056.0
25120.0
38321.0
75953.0
36244.0
30831.0
30434.0
154692.0
69939.0
84159.0
182.0
44871.0
62400.0
17215.0
15442.0
19062.0
33221.0
17626.0
58951.0
6846.0
164418.0
29722.0
6991.0
104866.0
167345.0
34749.0
42122.0
35294.0
168852.0
36182.0
157605.0
30406.0
23078.0
48227.0
44246.0
53433.0
25673.0
4598.0
83964.0
74447.0
168466.0
104504.0
31151.0
23309.0
72849.0
24946.0
62.0
89715.0
37403.0
3725.0
18151.0
44254.0
27411.0
12378.0
37982.0
17116.0
15591.0
22705.0
29604.0
46273.0
97311.0
69991.0
37153.0
156194.0
21191.0
41873.0
41873.0
21286.0
194134.0
68660.0
