out_WEEKDAY_13_1
168897.0
273868.0
158225.0
70838.0
127384.0
21407.0
247172.0
66699.0
116286.0
38388.0
75981.0
130330.0
289772.0
90234.0
115788.0
300337.0
67727.0
106506.0
165987.0
38664.0
134684.0
238119.0
207482.0
218588.0
38059.0
38220.0
136865.0
186786.0
120410.0
83486.0
91718.0
89183.0
44458.0
75578.0
86153.0
58130.0
30985.0
162679.0
156265.0
126078.0
116011.0
202217.0
143482.0
233368.0
88813.0
38664.0
227499.0
249419.0
58725.0
109605.0
57296.0
166031.0
105213.0
192938.0
217929.0
158397.0
200816.0
136367.0
208716.0
88252.0
101599.0
87771.0
68032.0
222222.0
193072.0
169160.0
108345.0
204251.0
88692.0
113293.0
77342.0
99367.0
168358.0
9306.0
86582.0
153611.0
119059.0
161321.0
161009.0
139358.0
68939.0
291544.0
116635.0
167378.0
6178.0
66053.0
103010.0
26021.0
29306.0
101055.0
120625.0
60484.0
109682.0
33539.0
228895.0
133941.0
37516.0
183178.0
228518.0
77516.0
63973.0
176566.0
223055.0
285086.0
195378.0
174364.0
75686.0
121776.0
166470.0
172137.0
78191.0
36681.0
149727.0
124994.0
210768.0
162444.0
184470.0
130202.0
118691.0
123277.0
39173.0
156567.0
96894.0
15186.0
206820.0
159813.0
219007.0
95807.0
229619.0
63683.0
64874.0
133799.0
55723.0
153570.0
161152.0
275572.0
16086.0
211081.0
40242.0
55027.0
59940.0
118188.0
281265.0
138205.0
