in_WEEKDAY_10_1
153972.0
186287.0
132628.0
77116.0
100059.0
13493.0
192390.0
73253.0
81800.0
37367.0
84743.0
123603.0
201012.0
69506.0
100917.0
217952.0
65399.0
76039.0
132905.0
15532.0
114933.0
195364.0
206024.0
211792.0
14867.0
33462.0
118672.0
165785.0
131868.0
79356.0
59653.0
65055.0
58121.0
73896.0
67189.0
59459.0
31829.0
186224.0
104237.0
106835.0
112355.0
149437.0
115123.0
213969.0
87037.0
15532.0
196985.0
197621.0
59302.0
72525.0
53908.0
98243.0
94544.0
175167.0
137302.0
106078.0
199825.0
94361.0
126273.0
41552.0
83946.0
54529.0
56003.0
185622.0
111863.0
94186.0
59527.0
178037.0
93989.0
64206.0
60846.0
55818.0
109152.0
7881.0
52820.0
90105.0
118560.0
173528.0
92276.0
116467.0
88270.0
232282.0
98316.0
112702.0
1580.0
69733.0
102925.0
19659.0
22362.0
95733.0
105672.0
53046.0
81448.0
27946.0
163769.0
128737.0
35928.0
144573.0
167046.0
67434.0
37816.0
140566.0
184911.0
217877.0
161497.0
130774.0
63846.0
148735.0
156096.0
169614.0
64819.0
21352.0
134242.0
81508.0
151944.0
126808.0
147428.0
97265.0
76557.0
80107.0
15782.0
125608.0
91635.0
5128.0
138305.0
132748.0
163003.0
59808.0
163459.0
70892.0
53860.0
84757.0
59754.0
172314.0
172755.0
198646.0
9608.0
148932.0
37154.0
27038.0
35167.0
113830.0
194318.0
121245.0
