in_WEEKENDS_HOLIDAY_18_0.5
29713.0
89895.0
13719.0
11788.0
38142.0
3961.0
13235.0
10308.0
37294.0
3580.0
7686.0
18015.0
11108.0
9967.0
5084.0
77880.0
7792.0
9291.0
10065.0
9164.0
38798.0
79469.0
42779.0
19035.0
8762.0
5903.0
7567.0
36715.0
19335.0
6976.0
26784.0
7679.0
8862.0
4705.0
4270.0
9620.0
5124.0
19336.0
57405.0
14925.0
16163.0
45275.0
26346.0
20651.0
15085.0
9164.0
55982.0
22300.0
8283.0
33274.0
6128.0
22242.0
8107.0
14345.0
28241.0
62812.0
9774.0
30735.0
47863.0
11122.0
17864.0
796.0
11573.0
74584.0
48192.0
25410.0
9345.0
15168.0
11651.0
48572.0
5453.0
47225.0
42696.0
1672.0
16079.0
9793.0
13316.0
30201.0
21966.0
13891.0
12232.0
90329.0
34110.0
44669.0
134.0
13408.0
14418.0
6571.0
6443.0
9943.0
11330.0
6241.0
32444.0
3245.0
90314.0
8904.0
3093.0
51372.0
91964.0
16223.0
20346.0
10005.0
65426.0
12211.0
61760.0
7886.0
13875.0
17184.0
14983.0
22183.0
7760.0
2542.0
36545.0
40900.0
89020.0
51176.0
9323.0
10038.0
41998.0
14564.0
170.0
49987.0
11502.0
1530.0
9521.0
12562.0
8657.0
5635.0
17781.0
6715.0
6939.0
8202.0
10215.0
16081.0
41091.0
19643.0
12906.0
86061.0
9571.0
29500.0
29500.0
12668.0
90872.0
25252.0
