in_WEEKENDS_HOLIDAY_15_0.2
9842.0
9476.0
1584.0
2415.0
21923.0
2166.0
5010.0
4318.0
27610.0
624.0
3492.0
2424.0
3631.0
6244.0
0.0
7969.0
3649.0
2358.0
2373.0
8672.0
13095.0
63684.0
4862.0
6721.0
10342.0
1873.0
2603.0
2049.0
5174.0
1476.0
17265.0
1258.0
2047.0
3445.0
222.0
1423.0
1390.0
7354.0
0.0
2883.0
8253.0
30648.0
6872.0
2230.0
5588.0
2661.0
44568.0
2108.0
4415.0
2503.0
1279.0
6730.0
3219.0
6590.0
2632.0
37554.0
0.0
26669.0
31346.0
2200.0
8461.0
266.0
2681.0
45279.0
22274.0
2159.0
430.0
4372.0
2267.0
12923.0
1575.0
6216.0
16261.0
608.0
4410.0
16.0
0.0
21226.0
7097.0
5437.0
1378.0
71083.0
13097.0
29089.0
0.0
974.0
5763.0
1583.0
512.0
2086.0
3262.0
5718.0
20200.0
1800.0
804.0
2670.0
691.0
27697.0
75158.0
4531.0
5423.0
3762.0
7182.0
1438.0
43295.0
1654.0
11382.0
3887.0
3893.0
3729.0
2171.0
1311.0
20731.0
379.0
68168.0
30706.0
1041.0
430.0
27388.0
6601.0
0.0
38527.0
5816.0
744.0
1529.0
3992.0
1459.0
4870.0
4693.0
3351.0
4295.0
2182.0
3130.0
11548.0
2070.0
2992.0
5683.0
44.0
2016.0
0.0
13960.0
1733.0
53956.0
15710.0
